test_year,horizon,arm,method,n,f2,precision,recall,f1,accuracy,macro_f1,p4plus_recall,pred_p3_share,r2_q3
2025,3,B,val_global_th_f2,275,0.8383233532934131,0.509090909090909,1.0,0.6746987951807228,0.025454545454545455,0.014893617021276595,0.5384615384615384,0.02181818181818182,-0.5797303369488407
2025,3,B,val_global_th_macro_f1,275,0.5255474452554745,0.576,0.5142857142857142,0.5433962264150943,0.5309090909090909,0.27557953637090327,0.0,0.45454545454545453,-0.5797303369488407
2025,3,B,val_isotonic_calib_0.2,275,0.7744733581164808,0.5060728744939271,0.8928571428571429,0.6459948320413437,0.48727272727272725,0.20156314273961334,0.0,0.8981818181818182,-0.07272189574334464
2025,3,B,val_isotonic_then_perphase_macro_f1,275,0.43872919818456885,0.5742574257425742,0.4142857142857143,0.48132780082987553,0.4581818181818182,0.26604344437151295,0.0,0.3381818181818182,-0.07272189574334464
2025,3,B,val_perphase_th_accuracy,275,0.44395924308588064,0.48031496062992124,0.4357142857142857,0.45692883895131087,0.2727272727272727,0.12334249084249085,0.0,0.12,-0.5797303369488407
2025,3,B,val_perphase_th_macro_f1,275,0.5997304582210242,0.489010989010989,0.6357142857142857,0.5527950310559007,0.26181818181818184,0.15653846153846157,0.0,0.29454545454545455,-0.5797303369488407
2025,3,B,val_shift_calib_0.2,275,0.7217847769028871,0.5445544554455446,0.7857142857142857,0.6432748538011696,0.5272727272727272,0.25714134494699753,0.0,0.7345454545454545,-0.19457043143827346
2025,3,C,canonical_0.2,275,0.7929782082324455,0.4924812030075188,0.9357142857142857,0.645320197044335,0.4618181818181818,0.16157760814249364,0.0,0.9672727272727273,-0.6410952869797002
2025,3,C,val_global_th_f2,275,0.8383233532934131,0.509090909090909,1.0,0.6746987951807228,0.01818181818181818,0.007326007326007326,0.38461538461538464,0.03272727272727273,-0.6410952869797002
2025,3,C,val_global_th_macro_f1,275,0.15993265993265993,0.5588235294117647,0.1357142857142857,0.21839080459770116,0.4763636363636364,0.21159476703843486,0.0,0.12363636363636364,-0.6410952869797002
2025,3,C,val_isotonic_calib_0.2,275,0.793939393939394,0.49433962264150944,0.9357142857142857,0.6469135802469136,0.46545454545454545,0.16561298432416444,0.0,0.9636363636363636,-0.08200114030733907
