check,pass,detail
mapping_rows_y2026_h12_o2025-04_augmented_D_direct_direct,True,
mapping_rows_available_y2026_h12_o2025-04_augmented_D_direct_direct,True,
mapping_isotonic_y2026_h12_o2025-04_augmented_D_direct_direct,True,
mapping_rows_y2026_h12_o2025-04_augmented_D_residual_fallback_direct,True,
mapping_rows_available_y2026_h12_o2025-04_augmented_D_residual_fallback_direct,True,
mapping_shift_y2026_h12_o2025-04_augmented_D_residual_fallback_direct,True,
mapping_rows_y2026_h12_o2025-04_augmented_D_selected_fallback_direct,True,
mapping_rows_available_y2026_h12_o2025-04_augmented_D_selected_fallback_direct,True,
mapping_shift_y2026_h12_o2025-04_augmented_D_selected_fallback_direct,True,
coverage_2025_h0_original_D_direct,True,
r2_2025_h0_original_D_direct,True,
rmse_2025_h0_original_D_direct,True,
auc_2025_h0_original_D_direct,True,
coverage_2025_h0_original_D_residual,True,
r2_2025_h0_original_D_residual,True,
rmse_2025_h0_original_D_residual,True,
auc_2025_h0_original_D_residual,True,
coverage_2025_h0_original_D_selected,True,
r2_2025_h0_original_D_selected,True,
rmse_2025_h0_original_D_selected,True,
auc_2025_h0_original_D_selected,True,
coverage_2025_h0_augmented_D_direct,True,
r2_2025_h0_augmented_D_direct,True,
rmse_2025_h0_augmented_D_direct,True,
auc_2025_h0_augmented_D_direct,True,
coverage_2025_h0_augmented_D_residual,True,
r2_2025_h0_augmented_D_residual,True,
rmse_2025_h0_augmented_D_residual,True,
auc_2025_h0_augmented_D_residual,True,
coverage_2025_h0_augmented_D_selected,True,
r2_2025_h0_augmented_D_selected,True,
rmse_2025_h0_augmented_D_selected,True,
auc_2025_h0_augmented_D_selected,True,
identical_keys_2025_h0_D_direct,True,
identical_keys_2025_h0_D_residual,True,
identical_keys_2025_h0_D_selected,True,
coverage_2025_h3_original_D_direct,True,
r2_2025_h3_original_D_direct,True,
rmse_2025_h3_original_D_direct,True,
auc_2025_h3_original_D_direct,True,
coverage_2025_h3_original_D_residual,True,
r2_2025_h3_original_D_residual,True,
rmse_2025_h3_original_D_residual,True,
auc_2025_h3_original_D_residual,True,
coverage_2025_h3_original_D_selected,True,
r2_2025_h3_original_D_selected,True,
rmse_2025_h3_original_D_selected,True,
auc_2025_h3_original_D_selected,True,
coverage_2025_h3_augmented_D_direct,True,
r2_2025_h3_augmented_D_direct,True,
rmse_2025_h3_augmented_D_direct,True,
auc_2025_h3_augmented_D_direct,True,
coverage_2025_h3_augmented_D_residual,True,
r2_2025_h3_augmented_D_residual,True,
rmse_2025_h3_augmented_D_residual,True,
auc_2025_h3_augmented_D_residual,True,
coverage_2025_h3_augmented_D_selected,True,
r2_2025_h3_augmented_D_selected,True,
rmse_2025_h3_augmented_D_selected,True,
auc_2025_h3_augmented_D_selected,True,
identical_keys_2025_h3_D_direct,True,
identical_keys_2025_h3_D_residual,True,
identical_keys_2025_h3_D_selected,True,
coverage_2025_h6_original_D_direct,True,
r2_2025_h6_original_D_direct,True,
rmse_2025_h6_original_D_direct,True,
auc_2025_h6_original_D_direct,True,
coverage_2025_h6_original_D_residual,True,
r2_2025_h6_original_D_residual,True,
rmse_2025_h6_original_D_residual,True,
auc_2025_h6_original_D_residual,True,
coverage_2025_h6_original_D_selected,True,
r2_2025_h6_original_D_selected,True,
rmse_2025_h6_original_D_selected,True,
auc_2025_h6_original_D_selected,True,
coverage_2025_h6_augmented_D_direct,True,
r2_2025_h6_augmented_D_direct,True,
rmse_2025_h6_augmented_D_direct,True,
auc_2025_h6_augmented_D_direct,True,
coverage_2025_h6_augmented_D_residual,True,
r2_2025_h6_augmented_D_residual,True,
rmse_2025_h6_augmented_D_residual,True,
auc_2025_h6_augmented_D_residual,True,
coverage_2025_h6_augmented_D_selected,True,
r2_2025_h6_augmented_D_selected,True,
rmse_2025_h6_augmented_D_selected,True,
auc_2025_h6_augmented_D_selected,True,
identical_keys_2025_h6_D_direct,True,
identical_keys_2025_h6_D_residual,True,
identical_keys_2025_h6_D_selected,True,
coverage_2025_h12_original_D_direct,True,
r2_2025_h12_original_D_direct,True,
rmse_2025_h12_original_D_direct,True,
auc_2025_h12_original_D_direct,True,
coverage_2025_h12_original_D_residual,True,
r2_2025_h12_original_D_residual,True,
rmse_2025_h12_original_D_residual,True,
auc_2025_h12_original_D_residual,True,
coverage_2025_h12_original_D_selected,True,
r2_2025_h12_original_D_selected,True,
rmse_2025_h12_original_D_selected,True,
auc_2025_h12_original_D_selected,True,
coverage_2025_h12_augmented_D_direct,True,
r2_2025_h12_augmented_D_direct,True,
rmse_2025_h12_augmented_D_direct,True,
auc_2025_h12_augmented_D_direct,True,
coverage_2025_h12_augmented_D_residual,True,
r2_2025_h12_augmented_D_residual,True,
rmse_2025_h12_augmented_D_residual,True,
auc_2025_h12_augmented_D_residual,True,
coverage_2025_h12_augmented_D_selected,True,
r2_2025_h12_augmented_D_selected,True,
rmse_2025_h12_augmented_D_selected,True,
auc_2025_h12_augmented_D_selected,True,
identical_keys_2025_h12_D_direct,True,
identical_keys_2025_h12_D_residual,True,
identical_keys_2025_h12_D_selected,True,
coverage_2026_h0_original_D_direct,True,
r2_2026_h0_original_D_direct,True,
rmse_2026_h0_original_D_direct,True,
auc_2026_h0_original_D_direct,True,
coverage_2026_h0_original_D_residual,True,
r2_2026_h0_original_D_residual,True,
rmse_2026_h0_original_D_residual,True,
auc_2026_h0_original_D_residual,True,
coverage_2026_h0_original_D_selected,True,
r2_2026_h0_original_D_selected,True,
rmse_2026_h0_original_D_selected,True,
auc_2026_h0_original_D_selected,True,
coverage_2026_h0_augmented_D_direct,True,
r2_2026_h0_augmented_D_direct,True,
rmse_2026_h0_augmented_D_direct,True,
auc_2026_h0_augmented_D_direct,True,
coverage_2026_h0_augmented_D_residual,True,
r2_2026_h0_augmented_D_residual,True,
rmse_2026_h0_augmented_D_residual,True,
auc_2026_h0_augmented_D_residual,True,
coverage_2026_h0_augmented_D_selected,True,
r2_2026_h0_augmented_D_selected,True,
rmse_2026_h0_augmented_D_selected,True,
auc_2026_h0_augmented_D_selected,True,
identical_keys_2026_h0_D_direct,True,
identical_keys_2026_h0_D_residual,True,
identical_keys_2026_h0_D_selected,True,
coverage_2026_h12_original_D_direct,True,
r2_2026_h12_original_D_direct,True,
rmse_2026_h12_original_D_direct,True,
auc_2026_h12_original_D_direct,True,
coverage_2026_h12_original_D_residual,True,
r2_2026_h12_original_D_residual,True,
rmse_2026_h12_original_D_residual,True,
auc_2026_h12_original_D_residual,True,
coverage_2026_h12_original_D_selected,True,
r2_2026_h12_original_D_selected,True,
rmse_2026_h12_original_D_selected,True,
auc_2026_h12_original_D_selected,True,
coverage_2026_h12_augmented_D_direct,True,
r2_2026_h12_augmented_D_direct,True,
rmse_2026_h12_augmented_D_direct,True,
auc_2026_h12_augmented_D_direct,True,
coverage_2026_h12_augmented_D_residual,True,
r2_2026_h12_augmented_D_residual,True,
rmse_2026_h12_augmented_D_residual,True,
auc_2026_h12_augmented_D_residual,True,
coverage_2026_h12_augmented_D_selected,True,
r2_2026_h12_augmented_D_selected,True,
rmse_2026_h12_augmented_D_selected,True,
auc_2026_h12_augmented_D_selected,True,
identical_keys_2026_h12_D_direct,True,
identical_keys_2026_h12_D_residual,True,
identical_keys_2026_h12_D_selected,True,
bootstrap_y2025_h00_augmented_D_direct-original_D_direct__r2,True,
bootstrap_y2025_h00_augmented_D_direct-original_D_direct__rmse,True,
bootstrap_y2025_h00_augmented_D_direct-original_D_direct__auc,True,
bootstrap_y2025_h00_augmented_D_residual-original_D_residual__r2,True,
bootstrap_y2025_h00_augmented_D_residual-original_D_residual__rmse,True,
bootstrap_y2025_h00_augmented_D_residual-original_D_residual__auc,True,
bootstrap_y2025_h00_augmented_D_selected-original_D_selected__r2,True,
bootstrap_y2025_h00_augmented_D_selected-original_D_selected__rmse,True,
bootstrap_y2025_h00_augmented_D_selected-original_D_selected__auc,True,
bootstrap_y2025_h00_original_D_selected-share_persistence__r2,True,
bootstrap_y2025_h00_original_D_selected-share_persistence__rmse,True,
bootstrap_y2025_h00_original_D_selected-share_persistence__auc,True,
bootstrap_y2025_h00_augmented_D_selected-share_persistence__r2,True,
bootstrap_y2025_h00_augmented_D_selected-share_persistence__rmse,True,
bootstrap_y2025_h00_augmented_D_selected-share_persistence__auc,True,
bootstrap_y2025_h03_augmented_D_direct-original_D_direct__r2,True,
bootstrap_y2025_h03_augmented_D_direct-original_D_direct__rmse,True,
bootstrap_y2025_h03_augmented_D_direct-original_D_direct__auc,True,
bootstrap_y2025_h03_augmented_D_residual-original_D_residual__r2,True,
bootstrap_y2025_h03_augmented_D_residual-original_D_residual__rmse,True,
bootstrap_y2025_h03_augmented_D_residual-original_D_residual__auc,True,
bootstrap_y2025_h03_augmented_D_selected-original_D_selected__r2,True,
bootstrap_y2025_h03_augmented_D_selected-original_D_selected__rmse,True,
bootstrap_y2025_h03_augmented_D_selected-original_D_selected__auc,True,
bootstrap_y2025_h03_original_D_selected-share_persistence__r2,True,
bootstrap_y2025_h03_original_D_selected-share_persistence__rmse,True,
bootstrap_y2025_h03_original_D_selected-share_persistence__auc,True,
bootstrap_y2025_h03_augmented_D_selected-share_persistence__r2,True,
bootstrap_y2025_h03_augmented_D_selected-share_persistence__rmse,True,
bootstrap_y2025_h03_augmented_D_selected-share_persistence__auc,True,
bootstrap_y2025_h06_augmented_D_direct-original_D_direct__r2,True,
bootstrap_y2025_h06_augmented_D_direct-original_D_direct__rmse,True,
bootstrap_y2025_h06_augmented_D_direct-original_D_direct__auc,True,
bootstrap_y2025_h06_augmented_D_residual-original_D_residual__r2,True,
bootstrap_y2025_h06_augmented_D_residual-original_D_residual__rmse,True,
bootstrap_y2025_h06_augmented_D_residual-original_D_residual__auc,True,
bootstrap_y2025_h06_augmented_D_selected-original_D_selected__r2,True,
bootstrap_y2025_h06_augmented_D_selected-original_D_selected__rmse,True,
bootstrap_y2025_h06_augmented_D_selected-original_D_selected__auc,True,
bootstrap_y2025_h06_original_D_selected-share_persistence__r2,True,
bootstrap_y2025_h06_original_D_selected-share_persistence__rmse,True,
bootstrap_y2025_h06_original_D_selected-share_persistence__auc,True,
bootstrap_y2025_h06_augmented_D_selected-share_persistence__r2,True,
bootstrap_y2025_h06_augmented_D_selected-share_persistence__rmse,True,
bootstrap_y2025_h06_augmented_D_selected-share_persistence__auc,True,
bootstrap_y2025_h12_augmented_D_direct-original_D_direct__r2,True,
bootstrap_y2025_h12_augmented_D_direct-original_D_direct__rmse,True,
bootstrap_y2025_h12_augmented_D_direct-original_D_direct__auc,True,
bootstrap_y2025_h12_augmented_D_residual-original_D_residual__r2,True,
bootstrap_y2025_h12_augmented_D_residual-original_D_residual__rmse,True,
bootstrap_y2025_h12_augmented_D_residual-original_D_residual__auc,True,
bootstrap_y2025_h12_augmented_D_selected-original_D_selected__r2,True,
bootstrap_y2025_h12_augmented_D_selected-original_D_selected__rmse,True,
bootstrap_y2025_h12_augmented_D_selected-original_D_selected__auc,True,
bootstrap_y2025_h12_original_D_selected-share_persistence__r2,True,
bootstrap_y2025_h12_original_D_selected-share_persistence__rmse,True,
bootstrap_y2025_h12_original_D_selected-share_persistence__auc,True,
bootstrap_y2025_h12_augmented_D_selected-share_persistence__r2,True,
bootstrap_y2025_h12_augmented_D_selected-share_persistence__rmse,True,
bootstrap_y2025_h12_augmented_D_selected-share_persistence__auc,True,
bootstrap_y2026_h00_augmented_D_direct-original_D_direct__r2,True,
bootstrap_y2026_h00_augmented_D_direct-original_D_direct__rmse,True,
bootstrap_y2026_h00_augmented_D_direct-original_D_direct__auc,True,
bootstrap_y2026_h00_augmented_D_residual-original_D_residual__r2,True,
bootstrap_y2026_h00_augmented_D_residual-original_D_residual__rmse,True,
bootstrap_y2026_h00_augmented_D_residual-original_D_residual__auc,True,
bootstrap_y2026_h00_augmented_D_selected-original_D_selected__r2,True,
bootstrap_y2026_h00_augmented_D_selected-original_D_selected__rmse,True,
bootstrap_y2026_h00_augmented_D_selected-original_D_selected__auc,True,
bootstrap_y2026_h00_original_D_selected-share_persistence__r2,True,
bootstrap_y2026_h00_original_D_selected-share_persistence__rmse,True,
bootstrap_y2026_h00_original_D_selected-share_persistence__auc,True,
bootstrap_y2026_h00_augmented_D_selected-share_persistence__r2,True,
bootstrap_y2026_h00_augmented_D_selected-share_persistence__rmse,True,
bootstrap_y2026_h00_augmented_D_selected-share_persistence__auc,True,
bootstrap_y2026_h12_augmented_D_direct-original_D_direct__r2,True,
bootstrap_y2026_h12_augmented_D_direct-original_D_direct__rmse,True,
bootstrap_y2026_h12_augmented_D_direct-original_D_direct__auc,True,
bootstrap_y2026_h12_augmented_D_residual-original_D_residual__r2,True,
bootstrap_y2026_h12_augmented_D_residual-original_D_residual__rmse,True,
bootstrap_y2026_h12_augmented_D_residual-original_D_residual__auc,True,
bootstrap_y2026_h12_augmented_D_selected-original_D_selected__r2,True,
bootstrap_y2026_h12_augmented_D_selected-original_D_selected__rmse,True,
bootstrap_y2026_h12_augmented_D_selected-original_D_selected__auc,True,
bootstrap_y2026_h12_original_D_selected-share_persistence__r2,True,
bootstrap_y2026_h12_original_D_selected-share_persistence__rmse,True,
bootstrap_y2026_h12_original_D_selected-share_persistence__auc,True,
bootstrap_y2026_h12_augmented_D_selected-share_persistence__r2,True,
bootstrap_y2026_h12_augmented_D_selected-share_persistence__rmse,True,
bootstrap_y2026_h12_augmented_D_selected-share_persistence__auc,True,
model_hash_y2025_h00_o2025-04_augmented_D_direct_q2.ubj,True,
model_hash_y2025_h00_o2025-04_augmented_D_direct_q4.ubj,True,
model_hash_y2025_h00_o2025-04_augmented_D_direct_q5.ubj,True,
model_hash_y2025_h00_o2025-04_augmented_D_direct_q3_direct.ubj,True,
model_y2025_h00_o2025-04_augmented_D_direct_q2,True,
model_y2025_h00_o2025-04_augmented_D_direct_q4,True,
model_y2025_h00_o2025-04_augmented_D_direct_q5,True,
model_y2025_h00_o2025-04_augmented_D_direct_q3,True,
model_hash_y2025_h00_o2025-04_augmented_D_residual_q2.ubj,True,
model_hash_y2025_h00_o2025-04_augmented_D_residual_q4.ubj,True,
model_hash_y2025_h00_o2025-04_augmented_D_residual_q5.ubj,True,
model_hash_y2025_h00_o2025-04_augmented_D_residual_q3_direct.ubj,True,
model_hash_y2025_h00_o2025-04_augmented_D_residual_q3_residual_delta.ubj,True,
model_y2025_h00_o2025-04_augmented_D_residual_q2,True,
model_y2025_h00_o2025-04_augmented_D_residual_q4,True,
model_y2025_h00_o2025-04_augmented_D_residual_q5,True,
model_y2025_h00_o2025-04_augmented_D_residual_q3,True,
model_hash_y2025_h00_o2025-04_augmented_D_selected_q2.ubj,True,
model_hash_y2025_h00_o2025-04_augmented_D_selected_q4.ubj,True,
model_hash_y2025_h00_o2025-04_augmented_D_selected_q5.ubj,True,
model_hash_y2025_h00_o2025-04_augmented_D_selected_q3_direct.ubj,True,
model_y2025_h00_o2025-04_augmented_D_selected_q2,True,
model_y2025_h00_o2025-04_augmented_D_selected_q4,True,
model_y2025_h00_o2025-04_augmented_D_selected_q5,True,
model_y2025_h00_o2025-04_augmented_D_selected_q3,True,
model_hash_y2025_h00_o2025-04_original_D_direct_q2.ubj,True,
model_hash_y2025_h00_o2025-04_original_D_direct_q4.ubj,True,
model_hash_y2025_h00_o2025-04_original_D_direct_q5.ubj,True,
model_hash_y2025_h00_o2025-04_original_D_direct_q3_direct.ubj,True,
model_y2025_h00_o2025-04_original_D_direct_q2,True,
model_y2025_h00_o2025-04_original_D_direct_q4,True,
model_y2025_h00_o2025-04_original_D_direct_q5,True,
model_y2025_h00_o2025-04_original_D_direct_q3,True,
model_hash_y2025_h00_o2025-04_original_D_residual_q2.ubj,True,
model_hash_y2025_h00_o2025-04_original_D_residual_q4.ubj,True,
model_hash_y2025_h00_o2025-04_original_D_residual_q5.ubj,True,
model_hash_y2025_h00_o2025-04_original_D_residual_q3_direct.ubj,True,
model_hash_y2025_h00_o2025-04_original_D_residual_q3_residual_delta.ubj,True,
model_y2025_h00_o2025-04_original_D_residual_q2,True,
model_y2025_h00_o2025-04_original_D_residual_q4,True,
model_y2025_h00_o2025-04_original_D_residual_q5,True,
model_y2025_h00_o2025-04_original_D_residual_q3,True,
model_hash_y2025_h00_o2025-04_original_D_selected_q2.ubj,True,
model_hash_y2025_h00_o2025-04_original_D_selected_q4.ubj,True,
model_hash_y2025_h00_o2025-04_original_D_selected_q5.ubj,True,
model_hash_y2025_h00_o2025-04_original_D_selected_q3_direct.ubj,True,
model_y2025_h00_o2025-04_original_D_selected_q2,True,
model_y2025_h00_o2025-04_original_D_selected_q4,True,
model_y2025_h00_o2025-04_original_D_selected_q5,True,
model_y2025_h00_o2025-04_original_D_selected_q3,True,
model_hash_y2025_h00_o2025-07_augmented_D_direct_q2.ubj,True,
model_hash_y2025_h00_o2025-07_augmented_D_direct_q4.ubj,True,
model_hash_y2025_h00_o2025-07_augmented_D_direct_q5.ubj,True,
model_hash_y2025_h00_o2025-07_augmented_D_direct_q3_direct.ubj,True,
model_y2025_h00_o2025-07_augmented_D_direct_q2,True,
model_y2025_h00_o2025-07_augmented_D_direct_q4,True,
model_y2025_h00_o2025-07_augmented_D_direct_q5,True,
model_y2025_h00_o2025-07_augmented_D_direct_q3,True,
model_hash_y2025_h00_o2025-07_augmented_D_residual_q2.ubj,True,
model_hash_y2025_h00_o2025-07_augmented_D_residual_q4.ubj,True,
model_hash_y2025_h00_o2025-07_augmented_D_residual_q5.ubj,True,
model_hash_y2025_h00_o2025-07_augmented_D_residual_q3_direct.ubj,True,
model_hash_y2025_h00_o2025-07_augmented_D_residual_q3_residual_delta.ubj,True,
model_y2025_h00_o2025-07_augmented_D_residual_q2,True,
model_y2025_h00_o2025-07_augmented_D_residual_q4,True,
model_y2025_h00_o2025-07_augmented_D_residual_q5,True,
model_y2025_h00_o2025-07_augmented_D_residual_q3,True,
model_hash_y2025_h00_o2025-07_augmented_D_selected_q2.ubj,True,
model_hash_y2025_h00_o2025-07_augmented_D_selected_q4.ubj,True,
model_hash_y2025_h00_o2025-07_augmented_D_selected_q5.ubj,True,
model_hash_y2025_h00_o2025-07_augmented_D_selected_q3_direct.ubj,True,
model_y2025_h00_o2025-07_augmented_D_selected_q2,True,
model_y2025_h00_o2025-07_augmented_D_selected_q4,True,
model_y2025_h00_o2025-07_augmented_D_selected_q5,True,
model_y2025_h00_o2025-07_augmented_D_selected_q3,True,
model_hash_y2025_h00_o2025-07_original_D_direct_q2.ubj,True,
model_hash_y2025_h00_o2025-07_original_D_direct_q4.ubj,True,
model_hash_y2025_h00_o2025-07_original_D_direct_q5.ubj,True,
model_hash_y2025_h00_o2025-07_original_D_direct_q3_direct.ubj,True,
model_y2025_h00_o2025-07_original_D_direct_q2,True,
model_y2025_h00_o2025-07_original_D_direct_q4,True,
model_y2025_h00_o2025-07_original_D_direct_q5,True,
model_y2025_h00_o2025-07_original_D_direct_q3,True,
model_hash_y2025_h00_o2025-07_original_D_residual_q2.ubj,True,
model_hash_y2025_h00_o2025-07_original_D_residual_q4.ubj,True,
model_hash_y2025_h00_o2025-07_original_D_residual_q5.ubj,True,
model_hash_y2025_h00_o2025-07_original_D_residual_q3_direct.ubj,True,
model_hash_y2025_h00_o2025-07_original_D_residual_q3_residual_delta.ubj,True,
model_y2025_h00_o2025-07_original_D_residual_q2,True,
model_y2025_h00_o2025-07_original_D_residual_q4,True,
model_y2025_h00_o2025-07_original_D_residual_q5,True,
model_y2025_h00_o2025-07_original_D_residual_q3,True,
model_hash_y2025_h00_o2025-07_original_D_selected_q2.ubj,True,
model_hash_y2025_h00_o2025-07_original_D_selected_q4.ubj,True,
model_hash_y2025_h00_o2025-07_original_D_selected_q5.ubj,True,
model_hash_y2025_h00_o2025-07_original_D_selected_q3_direct.ubj,True,
model_y2025_h00_o2025-07_original_D_selected_q2,True,
model_y2025_h00_o2025-07_original_D_selected_q4,True,
model_y2025_h00_o2025-07_original_D_selected_q5,True,
model_y2025_h00_o2025-07_original_D_selected_q3,True,
model_hash_y2025_h00_o2025-09_augmented_D_direct_q2.ubj,True,
model_hash_y2025_h00_o2025-09_augmented_D_direct_q4.ubj,True,
model_hash_y2025_h00_o2025-09_augmented_D_direct_q5.ubj,True,
model_hash_y2025_h00_o2025-09_augmented_D_direct_q3_direct.ubj,True,
model_y2025_h00_o2025-09_augmented_D_direct_q2,True,
model_y2025_h00_o2025-09_augmented_D_direct_q4,True,
model_y2025_h00_o2025-09_augmented_D_direct_q5,True,
model_y2025_h00_o2025-09_augmented_D_direct_q3,True,
model_hash_y2025_h00_o2025-09_augmented_D_residual_q2.ubj,True,
model_hash_y2025_h00_o2025-09_augmented_D_residual_q4.ubj,True,
model_hash_y2025_h00_o2025-09_augmented_D_residual_q5.ubj,True,
model_hash_y2025_h00_o2025-09_augmented_D_residual_q3_direct.ubj,True,
model_hash_y2025_h00_o2025-09_augmented_D_residual_q3_residual_delta.ubj,True,
model_y2025_h00_o2025-09_augmented_D_residual_q2,True,
model_y2025_h00_o2025-09_augmented_D_residual_q4,True,
model_y2025_h00_o2025-09_augmented_D_residual_q5,True,
model_y2025_h00_o2025-09_augmented_D_residual_q3,True,
model_hash_y2025_h00_o2025-09_augmented_D_selected_q2.ubj,True,
model_hash_y2025_h00_o2025-09_augmented_D_selected_q4.ubj,True,
model_hash_y2025_h00_o2025-09_augmented_D_selected_q5.ubj,True,
model_hash_y2025_h00_o2025-09_augmented_D_selected_q3_direct.ubj,True,
model_y2025_h00_o2025-09_augmented_D_selected_q2,True,
model_y2025_h00_o2025-09_augmented_D_selected_q4,True,
model_y2025_h00_o2025-09_augmented_D_selected_q5,True,
model_y2025_h00_o2025-09_augmented_D_selected_q3,True,
model_hash_y2025_h00_o2025-09_original_D_direct_q2.ubj,True,
model_hash_y2025_h00_o2025-09_original_D_direct_q4.ubj,True,
model_hash_y2025_h00_o2025-09_original_D_direct_q5.ubj,True,
model_hash_y2025_h00_o2025-09_original_D_direct_q3_direct.ubj,True,
model_y2025_h00_o2025-09_original_D_direct_q2,True,
model_y2025_h00_o2025-09_original_D_direct_q4,True,
model_y2025_h00_o2025-09_original_D_direct_q5,True,
model_y2025_h00_o2025-09_original_D_direct_q3,True,
model_hash_y2025_h00_o2025-09_original_D_residual_q2.ubj,True,
model_hash_y2025_h00_o2025-09_original_D_residual_q4.ubj,True,
model_hash_y2025_h00_o2025-09_original_D_residual_q5.ubj,True,
model_hash_y2025_h00_o2025-09_original_D_residual_q3_direct.ubj,True,
model_hash_y2025_h00_o2025-09_original_D_residual_q3_residual_delta.ubj,True,
model_y2025_h00_o2025-09_original_D_residual_q2,True,
model_y2025_h00_o2025-09_original_D_residual_q4,True,
model_y2025_h00_o2025-09_original_D_residual_q5,True,
model_y2025_h00_o2025-09_original_D_residual_q3,True,
model_hash_y2025_h00_o2025-09_original_D_selected_q2.ubj,True,
model_hash_y2025_h00_o2025-09_original_D_selected_q4.ubj,True,
model_hash_y2025_h00_o2025-09_original_D_selected_q5.ubj,True,
model_hash_y2025_h00_o2025-09_original_D_selected_q3_direct.ubj,True,
model_y2025_h00_o2025-09_original_D_selected_q2,True,
model_y2025_h00_o2025-09_original_D_selected_q4,True,
model_y2025_h00_o2025-09_original_D_selected_q5,True,
model_y2025_h00_o2025-09_original_D_selected_q3,True,
model_hash_y2025_h00_o2025-10_augmented_D_direct_q2.ubj,True,
model_hash_y2025_h00_o2025-10_augmented_D_direct_q4.ubj,True,
model_hash_y2025_h00_o2025-10_augmented_D_direct_q5.ubj,True,
model_hash_y2025_h00_o2025-10_augmented_D_direct_q3_direct.ubj,True,
model_y2025_h00_o2025-10_augmented_D_direct_q2,True,
model_y2025_h00_o2025-10_augmented_D_direct_q4,True,
model_y2025_h00_o2025-10_augmented_D_direct_q5,True,
model_y2025_h00_o2025-10_augmented_D_direct_q3,True,
model_hash_y2025_h00_o2025-10_augmented_D_residual_q2.ubj,True,
model_hash_y2025_h00_o2025-10_augmented_D_residual_q4.ubj,True,
model_hash_y2025_h00_o2025-10_augmented_D_residual_q5.ubj,True,
model_hash_y2025_h00_o2025-10_augmented_D_residual_q3_direct.ubj,True,
model_hash_y2025_h00_o2025-10_augmented_D_residual_q3_residual_delta.ubj,True,
model_y2025_h00_o2025-10_augmented_D_residual_q2,True,
model_y2025_h00_o2025-10_augmented_D_residual_q4,True,
model_y2025_h00_o2025-10_augmented_D_residual_q5,True,
model_y2025_h00_o2025-10_augmented_D_residual_q3,True,
model_hash_y2025_h00_o2025-10_augmented_D_selected_q2.ubj,True,
model_hash_y2025_h00_o2025-10_augmented_D_selected_q4.ubj,True,
model_hash_y2025_h00_o2025-10_augmented_D_selected_q5.ubj,True,
model_hash_y2025_h00_o2025-10_augmented_D_selected_q3_direct.ubj,True,
model_y2025_h00_o2025-10_augmented_D_selected_q2,True,
model_y2025_h00_o2025-10_augmented_D_selected_q4,True,
model_y2025_h00_o2025-10_augmented_D_selected_q5,True,
model_y2025_h00_o2025-10_augmented_D_selected_q3,True,
model_hash_y2025_h00_o2025-10_original_D_direct_q2.ubj,True,
model_hash_y2025_h00_o2025-10_original_D_direct_q4.ubj,True,
model_hash_y2025_h00_o2025-10_original_D_direct_q5.ubj,True,
model_hash_y2025_h00_o2025-10_original_D_direct_q3_direct.ubj,True,
model_y2025_h00_o2025-10_original_D_direct_q2,True,
model_y2025_h00_o2025-10_original_D_direct_q4,True,
model_y2025_h00_o2025-10_original_D_direct_q5,True,
model_y2025_h00_o2025-10_original_D_direct_q3,True,
model_hash_y2025_h00_o2025-10_original_D_residual_q2.ubj,True,
model_hash_y2025_h00_o2025-10_original_D_residual_q4.ubj,True,
model_hash_y2025_h00_o2025-10_original_D_residual_q5.ubj,True,
model_hash_y2025_h00_o2025-10_original_D_residual_q3_direct.ubj,True,
model_hash_y2025_h00_o2025-10_original_D_residual_q3_residual_delta.ubj,True,
model_y2025_h00_o2025-10_original_D_residual_q2,True,
model_y2025_h00_o2025-10_original_D_residual_q4,True,
model_y2025_h00_o2025-10_original_D_residual_q5,True,
model_y2025_h00_o2025-10_original_D_residual_q3,True,
model_hash_y2025_h00_o2025-10_original_D_selected_q2.ubj,True,
model_hash_y2025_h00_o2025-10_original_D_selected_q4.ubj,True,
model_hash_y2025_h00_o2025-10_original_D_selected_q5.ubj,True,
model_hash_y2025_h00_o2025-10_original_D_selected_q3_direct.ubj,True,
model_y2025_h00_o2025-10_original_D_selected_q2,True,
model_y2025_h00_o2025-10_original_D_selected_q4,True,
model_y2025_h00_o2025-10_original_D_selected_q5,True,
model_y2025_h00_o2025-10_original_D_selected_q3,True,
model_hash_y2026_h00_o2026-04_augmented_D_direct_q2.ubj,True,
model_hash_y2026_h00_o2026-04_augmented_D_direct_q4.ubj,True,
model_hash_y2026_h00_o2026-04_augmented_D_direct_q5.ubj,True,
model_hash_y2026_h00_o2026-04_augmented_D_direct_q3_direct.ubj,True,
model_y2026_h00_o2026-04_augmented_D_direct_q2,True,
model_y2026_h00_o2026-04_augmented_D_direct_q4,True,
model_y2026_h00_o2026-04_augmented_D_direct_q5,True,
model_y2026_h00_o2026-04_augmented_D_direct_q3,True,
model_hash_y2026_h00_o2026-04_augmented_D_residual_q2.ubj,True,
model_hash_y2026_h00_o2026-04_augmented_D_residual_q4.ubj,True,
model_hash_y2026_h00_o2026-04_augmented_D_residual_q5.ubj,True,
model_hash_y2026_h00_o2026-04_augmented_D_residual_q3_direct.ubj,True,
model_hash_y2026_h00_o2026-04_augmented_D_residual_q3_residual_delta.ubj,True,
model_y2026_h00_o2026-04_augmented_D_residual_q2,True,
model_y2026_h00_o2026-04_augmented_D_residual_q4,True,
model_y2026_h00_o2026-04_augmented_D_residual_q5,True,
