test_year,horizon,n_primary,n_wider_only,n_excluded,cohort,view,status,reason,n,n_areas,raw_r2,raw_rmse,raw_mae,raw_bias,raw_mean_truth,raw_mean_pred,final_r2,final_rmse,final_mae,final_bias,final_mean_truth,final_mean_pred,raw_auc,final_auc,final_within_month_auc,within_month_auc_months,within_month_auc_undefined_months,raw_within_month_auc,bin_f1,bin_recall,bin_precision,bin_f2,bin_tp,bin_fp,bin_fn,bin_tn,legacy_phase_accuracy,legacy_f1,legacy_recall,legacy_precision,legacy_f2,legacy_tp,legacy_fp,legacy_fn,legacy_tn,q3_binary_vs_legacy_disagreements,n_clipped,n_fallback_direct,n_residual_branch
2025,0,1876,0,0,primary,D_selected,ok,,1876.0,904.0,-0.5972401979788842,0.16395440983479695,0.12256503406775755,0.06563335952976844,0.22492004264392326,0.29055340217369163,0.13835443165769712,0.12042102396561646,0.10027250148832247,0.020657368847178535,0.22492004264392326,0.24557741149110177,0.7164434687909603,0.7142173942357468,0.7315396541589317,3.0,1.0,0.7423916775793667,0.7361111111111112,0.9473684210526315,0.6018927444794953,0.8498129342597541,954.0,631.0,53.0,238.0,0.6540511727078892,0.7501090274749237,0.8540218470705064,0.6687402799377916,0.8091832894241626,860.0,426.0,147.0,443.0,305.0,0.0,14.0,1862.0
2025,0,1876,0,0,share_history_subset,D_selected,ok,,1862.0,904.0,-0.5780786854931463,0.16307448932680024,0.12165712055821905,0.06429738831693678,0.22569817400644468,0.28999556232338153,0.14246168477812693,0.12021217834302692,0.10003358314556487,0.01981984048456273,0.22569817400644468,0.24551801449100744,0.7212327669497036,0.715647702569629,0.7311653808610622,3.0,1.0,0.7435751767112383,0.7387596899224806,0.9473161033797217,0.6054637865311309,0.8511968560200072,953.0,621.0,53.0,235.0,0.6584317937701396,0.7541703248463565,0.8538767395626242,0.675314465408805,0.8109894259818731,859.0,413.0,147.0,443.0,302.0,0.0,0.0,1862.0
2025,0,1876,0,0,share_history_subset,share_persistence,ok,,1862.0,,,,,,,,-0.6236468088365532,0.16541217866236402,0.11921600066604797,0.030729310196620115,0.22569817400644468,0.2564274842030648,,0.7590165781014847,,,,,0.7560854446100348,0.7564612326043738,0.7557100297914597,0.7563108725899423,761.0,246.0,245.0,610.0,,,,,,,,,,,,,
2025,0,1876,0,0,phase_persistence_subset,phase_persistence,ok,,1864.0,,,,,,,,,,,,,,,,,,,,0.7398496240601504,0.7335984095427436,0.7462082912032356,0.7360861759425493,738.0,251.0,268.0,607.0,0.6013948497854077,,,,,,,,,,,,
2025,0,1876,0,0,phase_persistence_subset,A,ok,,1864.0,904.0,-0.5729419424538695,0.16286824585725115,0.13930386938474465,0.09682590982401064,0.22553648068669527,0.3223623905107059,-0.03895481771863407,0.13236659677557655,0.1105573352758921,0.019238171601727264,0.22553648068669527,0.24477465228842246,0.5612623791053215,0.5612623791053215,0.6439365671641791,3.0,1.0,0.6439365671641791,0.6935547647291419,0.8717693836978131,0.5758371634931058,0.7905173967910583,877.0,646.0,129.0,212.0,0.49409871244635195,0.7045614035087719,0.9980119284294234,0.544468546637744,0.8554873892297206,1004.0,840.0,2.0,18.0,321.0,0.0,0.0,0.0
2025,0,1876,0,0,phase_persistence_subset,B,ok,,1864.0,904.0,-0.36313249028634487,0.15161742170096865,0.13058256303707672,0.07434329909668204,0.22553648068669527,0.2998797797833773,-0.037010673171848696,0.13224269326578428,0.10775852831578331,-0.00521665405386228,0.22553648068669527,0.22031982663283295,0.53934956693406,0.53934956693406,0.44514746388413756,3.0,1.0,0.44514746388413756,0.6374736842105263,0.7524850894632207,0.5529583637691746,0.701835712961246,757.0,612.0,249.0,246.0,0.4978540772532189,0.7039888033589923,1.0,0.5431965442764579,0.8560245064669844,1006.0,846.0,0.0,12.0,483.0,0.0,0.0,0.0
2025,0,1876,0,0,phase_persistence_subset,C,ok,,1864.0,904.0,-0.36313249028634487,0.15161742170096865,0.13058256303707672,0.07434329909668204,0.22553648068669527,0.2998797797833773,-0.037010673171848696,0.13224269326578428,0.10775852831578331,-0.00521665405386228,0.22553648068669527,0.22031982663283295,0.53934956693406,0.53934956693406,0.44514746388413756,3.0,1.0,0.44514746388413756,0.6374736842105263,0.7524850894632207,0.5529583637691746,0.701835712961246,757.0,612.0,249.0,246.0,0.4978540772532189,0.7039888033589923,1.0,0.5431965442764579,0.8560245064669844,1006.0,846.0,0.0,12.0,483.0,0.0,0.0,0.0
2025,0,1876,0,0,phase_persistence_subset,D_direct,ok,,1864.0,904.0,-0.3802228112620267,0.1525649154897021,0.11873092714361368,0.06575832577829964,0.22553648068669527,0.29129480646499495,-0.3802228112620267,0.1525649154897021,0.11873092714361368,0.06575832577829964,0.22553648068669527,0.29129480646499495,0.6447938244657927,0.6447938244657927,0.7081604069743728,3.0,1.0,0.7081604069743728,0.7311827956989247,0.878727634194831,0.6260623229461756,0.8130978660779985,884.0,528.0,122.0,330.0,0.6046137339055794,0.7311827956989247,0.878727634194831,0.6260623229461756,0.8130978660779985,884.0,528.0,122.0,330.0,0.0,0.0,0.0,0.0
2025,0,1876,0,0,phase_persistence_subset,D_residual,ok,,1864.0,904.0,-0.5780324269202839,0.16313157680215254,0.12173941855297549,0.06444123108877614,0.22553648068669527,0.2899777117754714,0.14271386111092554,0.12023834042347117,0.10005629144544215,0.019928615031930337,0.22553648068669527,0.24546509571862568,0.720863050137404,0.7161877221519369,0.7315341355320033,3.0,1.0,0.7435958543812133,0.7387596899224806,0.9473161033797217,0.6054637865311309,0.8511968560200072,953.0,621.0,53.0,237.0,0.657725321888412,0.7535087719298246,0.8538767395626242,0.67425431711146,0.8106832767081917,859.0,415.0,147.0,443.0,304.0,0.0,2.0,1862.0
2025,0,1876,0,0,phase_persistence_subset,D_selected,ok,,1864.0,904.0,-0.5780324269202839,0.16313157680215254,0.12173941855297549,0.06444123108877614,0.22553648068669527,0.2899777117754714,0.14271386111092554,0.12023834042347117,0.10005629144544215,0.019928615031930337,0.22553648068669527,0.24546509571862568,0.720863050137404,0.7161877221519369,0.7315341355320033,3.0,1.0,0.7435958543812133,0.7387596899224806,0.9473161033797217,0.6054637865311309,0.8511968560200072,953.0,621.0,53.0,237.0,0.657725321888412,0.7535087719298246,0.8538767395626242,0.67425431711146,0.8106832767081917,859.0,415.0,147.0,443.0,304.0,0.0,2.0,1862.0
2025,0,1876,0,0,primary,always_crisis,ok,,1876.0,,,,,,,,,,,,,,,,,,,,0.6985778702740201,1.0,0.5367803837953091,0.8528116531165312,1007.0,869.0,0.0,0.0,,,,,,,,,,,,,
2025,0,1876,0,0,primary,v1_D_raw,ok,,1876.0,,,,,,,,-0.3252402478155474,0.14934314572745927,0.11967251456177819,0.07208727531468688,0.22492004264392326,0.29700731795861013,,0.6502240358914526,,,,,0.7360681114551083,0.9443892750744787,0.6030437539632213,0.848349687778769,951.0,626.0,56.0,243.0,,,,,,,,,,,,,
2025,0,1876,0,0,primary,v1_D_isotonic,ok,,1876.0,,,,,,,,0.10076119830925656,0.12301993849453886,0.10036872053624317,3.421993991949368e-05,0.22492004264392326,0.22495426258384274,,0.620472000941625,,,,,0.7301587301587301,0.9592850049652433,0.5893837705918242,0.8523028057173108,966.0,673.0,41.0,196.0,,,,,,,,,,,,,
2025,3,275,1601,0,primary,A,ok,,275.0,132.0,-1.2526176587232367,0.19603198784210318,0.17014386425235056,0.1263909908316352,0.21363636363636362,0.34002735446799887,-0.4735858578897827,0.15855170775450042,0.13229067864962654,0.05181492389210388,0.21363636363636362,0.2654512875284676,0.491058201058201,0.491058201058201,0.48782221892502936,2.0,1.0,0.48782221892502936,0.631578947368421,0.8571428571428571,0.5,0.75,120.0,120.0,20.0,15.0,0.4618181818181818,0.6486486486486487,0.9428571428571428,0.4943820224719101,0.7980652962515115,132.0,135.0,8.0,0.0,27.0,0.0,0.0,0.0
2025,3,275,1601,0,share_history_subset,A,ok,,268.0,132.0,-1.207832976310316,0.1947951005893691,0.168702960581477,0.12380728822813106,0.216044776119403,0.339852064347534,-0.45698433751306955,0.15824221859158188,0.13180895471516216,0.04923122128859972,0.216044776119403,0.26527599740800273,0.48792593831911213,0.48792593831911213,0.48671694878661353,2.0,1.0,0.48671694878661353,0.6363636363636364,0.8561151079136691,0.5063829787234042,0.7522123893805309,119.0,116.0,20.0,13.0,0.4701492537313433,0.656641604010025,0.9424460431654677,0.5038461538461538,0.8026960784313726,131.0,129.0,8.0,0.0,25.0,0.0,0.0,0.0
2025,3,275,1601,0,primary,B,ok,,275.0,132.0,-0.5797303369488405,0.16416277352368916,0.1393261179490523,0.0835772606459531,0.21363636363636362,0.29721362428231674,-0.19457043143827346,0.14275426162242122,0.11382072376408735,0.020359801017058185,0.21363636363636362,0.23399616465342185,0.5532804232804233,0.5532804232804233,0.619230794699311,2.0,1.0,0.619230794699311,0.6432748538011696,0.7857142857142857,0.5445544554455446,0.7217847769028871,110.0,92.0,30.0,43.0,0.4618181818181818,0.6433915211970075,0.9214285714285714,0.4942528735632184,0.7856272838002436,129.0,132.0,11.0,3.0,59.0,0.0,0.0,0.0
2025,3,275,1601,0,share_history_subset,B,ok,,268.0,132.0,-0.5562713408851061,0.1635451168989772,0.1386245033856648,0.08141951921270855,0.216044776119403,0.29746429533211155,-0.1898332458428622,0.1430006368019534,0.11410412583542938,0.018202059583813632,0.216044776119403,0.23424683570321664,0.5495510568289554,0.5495510568289554,0.6136184359079997,2.0,1.0,0.6136184359079997,0.6449704142011834,0.7841726618705036,0.5477386934673367,0.7218543046357616,109.0,90.0,30.0,39.0,0.4664179104477612,0.649746192893401,0.920863309352518,0.5019607843137255,0.7891491985203453,128.0,127.0,11.0,2.0,56.0,0.0,0.0,0.0
2025,3,275,1601,0,primary,C,ok,,275.0,132.0,-1.2193458378083375,0.19457887729900672,0.17030697788975457,0.13043957596475428,0.21363636363636362,0.34407593960111793,-0.4595572688476488,0.15779519403053707,0.13015955731702247,0.06366212960668097,0.21363636363636362,0.2772984932430446,0.5832804232804233,0.5832804232804233,0.6146230736113032,2.0,1.0,0.6146230736113032,0.6666666666666666,0.9071428571428571,0.5269709543568465,0.7927590511860175,127.0,114.0,13.0,21.0,0.4509090909090909,0.645320197044335,0.9357142857142857,0.4924812030075188,0.7929782082324455,131.0,135.0,9.0,0.0,25.0,0.0,0.0,0.0
2025,3,275,1601,0,share_history_subset,C,ok,,268.0,132.0,-1.192325865387137,0.19410980598210442,0.16974766103189382,0.12883894637004653,0.216044776119403,0.34488372248944954,-0.4505940499477159,0.15789481454564191,0.130295800834152,0.06206150001197321,0.216044776119403,0.27810627613137623,0.5787184206123474,0.5787184206123474,0.6087580070434252,2.0,1.0,0.6087580070434252,0.6684350132625995,0.9064748201438849,0.5294117647058824,0.7934508816120907,126.0,112.0,13.0,17.0,0.458955223880597,0.6532663316582915,0.935251798561151,0.5019305019305019,0.7975460122699386,130.0,129.0,9.0,0.0,21.0,0.0,0.0,0.0
2025,3,275,1601,0,primary,D_direct,ok,,275.0,132.0,-0.9369076777523762,0.18177646858811894,0.14681354476105082,0.11111760632558303,0.21363636363636362,0.32475396996194666,-0.9369076777523762,0.18177646858811894,0.14681354476105082,0.11111760632558303,0.21363636363636362,0.32475396996194666,0.5646031746031747,0.5646031746031747,0.7025449453284514,2.0,1.0,0.7025449453284514,0.6896551724137931,0.9285714285714286,0.5485232067510548,0.8155583437892095,130.0,107.0,10.0,28.0,0.5563636363636364,0.6896551724137931,0.9285714285714286,0.5485232067510548,0.8155583437892095,130.0,107.0,10.0,28.0,0.0,0.0,0.0,0.0
2025,3,275,1601,0,share_history_subset,D_direct,ok,,268.0,132.0,-0.8613900553551632,0.17886016056426957,0.14391859886584,0.10729030382944578,0.216044776119403,0.32333507994884875,-0.8613900553551632,0.17886016056426957,0.14391859886584,0.10729030382944578,0.216044776119403,0.32333507994884875,0.5702414812336177,0.5702414812336177,0.699518240411355,2.0,1.0,0.699518240411355,0.6991869918699187,0.9280575539568345,0.5608695652173913,0.8206106870229007,129.0,101.0,10.0,28.0,0.5671641791044776,0.6991869918699187,0.9280575539568345,0.5608695652173913,0.8206106870229007,129.0,101.0,10.0,28.0,0.0,0.0,0.0,0.0
2025,3,275,1601,0,primary,D_residual,ok,,275.0,132.0,-0.31257274230577803,0.14963903274620471,0.11733797457185398,0.04938052308075262,0.21363636363636362,0.26301688671711626,-0.000574411361763838,0.13064954383858757,0.10589130691172029,0.02353694973349224,0.21363636363636362,0.23717331336985592,0.6525396825396825,0.6469312169312169,0.698351536980737,2.0,1.0,0.7071807530379568,0.6898550724637681,0.85,0.5804878048780487,0.7777777777777778,119.0,86.0,21.0,49.0,0.5818181818181818,0.6898550724637681,0.85,0.5804878048780487,0.7777777777777778,119.0,86.0,21.0,49.0,0.0,0.0,7.0,268.0
2025,3,275,1601,0,share_history_subset,D_residual,ok,,268.0,132.0,-0.2618608084590519,0.14726537500039794,0.11510217146608542,0.04536971191364936,0.216044776119403,0.26141448803305234,0.019565346639628944,0.12980883375602162,0.10485824890516446,0.020352845084221506,0.216044776119403,0.23639762120362448,0.6631531983715353,0.6533377948803748,0.7009973398987459,2.0,1.0,0.7126638794694852,0.7002967359050445,0.8489208633093526,0.5959595959595959,0.7824933687002652,118.0,80.0,21.0,49.0,0.5932835820895522,0.7002967359050445,0.8489208633093526,0.5959595959595959,0.7824933687002652,118.0,80.0,21.0,49.0,0.0,0.0,0.0,268.0
2025,3,275,1601,0,primary,D_selected,ok,,275.0,132.0,-0.31257274230577803,0.14963903274620471,0.11733797457185398,0.04938052308075262,0.21363636363636362,0.26301688671711626,-0.000574411361763838,0.13064954383858757,0.10589130691172029,0.02353694973349224,0.21363636363636362,0.23717331336985592,0.6525396825396825,0.6469312169312169,0.698351536980737,2.0,1.0,0.7071807530379568,0.6898550724637681,0.85,0.5804878048780487,0.7777777777777778,119.0,86.0,21.0,49.0,0.5818181818181818,0.6898550724637681,0.85,0.5804878048780487,0.7777777777777778,119.0,86.0,21.0,49.0,0.0,0.0,7.0,268.0
2025,3,275,1601,0,share_history_subset,D_selected,ok,,268.0,132.0,-0.2618608084590519,0.14726537500039794,0.11510217146608542,0.04536971191364936,0.216044776119403,0.26141448803305234,0.019565346639628944,0.12980883375602162,0.10485824890516446,0.020352845084221506,0.216044776119403,0.23639762120362448,0.6631531983715353,0.6533377948803748,0.7009973398987459,2.0,1.0,0.7126638794694852,0.7002967359050445,0.8489208633093526,0.5959595959595959,0.7824933687002652,118.0,80.0,21.0,49.0,0.5932835820895522,0.7002967359050445,0.8489208633093526,0.5959595959595959,0.7824933687002652,118.0,80.0,21.0,49.0,0.0,0.0,0.0,268.0
2025,3,275,1601,0,share_history_subset,share_persistence,ok,,268.0,,,,,,,,-0.4635906334333304,0.15860056581640522,0.11900480486602136,0.010909566126831213,0.216044776119403,0.22695434224623418,,0.7208744632201216,,,,,0.6840148698884758,0.6618705035971223,0.7076923076923077,0.6705539358600583,92.0,38.0,47.0,91.0,,,,,,,,,,,,,
