polygon_id,year,n,TP_count,TN_count,FP_count,FN_count,error_rate,accuracy
13909775,2023,180,36,54,54,36,0.5,0.5
13909778,2023,180,18,36,18,108,0.7,0.3
13909782,2023,180,0,72,90,18,0.6,0.4
13909784,2023,180,36,18,108,18,0.7,0.3
13909790,2023,180,126,0,54,0,0.3,0.7
13909792,2023,180,90,0,90,0,0.5,0.5
13909798,2023,180,36,18,0,126,0.7,0.3
13909802,2023,180,54,36,18,72,0.5,0.5
13909806,2023,180,54,18,18,90,0.6,0.4
13909808,2023,180,90,18,54,18,0.4,0.6
13909810,2023,180,54,54,0,72,0.4,0.6
13909812,2023,180,126,0,54,0,0.3,0.7
13909814,2023,180,54,36,18,72,0.5,0.5
13928769,2023,360,15,300,30,15,0.125,0.875
13928771,2023,360,0,345,0,15,0.041666666666666664,0.9583333333333334
13928775,2023,360,0,345,0,15,0.041666666666666664,0.9583333333333334
13928789,2023,360,30,330,0,0,0.0,1.0
13928793,2023,360,30,330,0,0,0.0,1.0
13928809,2023,360,0,330,0,30,0.08333333333333333,0.9166666666666666
13928819,2023,225,0,225,0,0,0.0,1.0
13928824,2023,360,0,315,15,30,0.125,0.875
14085327,2023,180,0,180,0,0,0.0,1.0
14085329,2023,180,0,180,0,0,0.0,1.0
14085331,2023,180,0,180,0,0,0.0,1.0
14085333,2023,180,0,180,0,0,0.0,1.0
14085335,2023,180,0,180,0,0,0.0,1.0
14085337,2023,180,45,90,0,45,0.25,0.75
14085339,2023,180,0,135,0,45,0.25,0.75
14085341,2023,180,0,135,0,45,0.25,0.75
14085343,2023,180,0,135,0,45,0.25,0.75
14085345,2023,180,0,144,0,36,0.2,0.8
14085347,2023,180,0,180,0,0,0.0,1.0
14085349,2023,180,0,90,0,90,0.5,0.5
14085351,2023,180,0,180,0,0,0.0,1.0
14085353,2023,180,36,144,0,0,0.0,1.0
14085355,2023,180,0,180,0,0,0.0,1.0
14085357,2023,180,0,180,0,0,0.0,1.0
14085359,2023,180,0,90,0,90,0.5,0.5
14085361,2023,180,0,180,0,0,0.0,1.0
14085363,2023,180,0,135,0,45,0.25,0.75
14085365,2023,180,45,135,0,0,0.0,1.0
14085367,2023,180,0,180,0,0,0.0,1.0
14085369,2023,180,0,180,0,0,0.0,1.0
14113311,2023,360,252,0,108,0,0.3,0.7
14113314,2023,360,306,0,54,0,0.15,0.85
14113317,2023,360,162,90,90,18,0.3,0.7
14113320,2023,360,306,0,18,36,0.15,0.85
14113322,2023,360,234,0,126,0,0.35,0.65
14113325,2023,360,342,0,18,0,0.05,0.95
14113327,2023,360,126,144,18,72,0.25,0.75
14113330,2023,360,54,36,0,270,0.75,0.25
14113332,2023,360,270,0,72,18,0.25,0.75
14113334,2023,360,216,36,108,0,0.3,0.7
14113337,2023,360,126,54,108,72,0.5,0.5
14113339,2023,360,324,0,18,18,0.1,0.9
14113341,2023,360,216,72,54,18,0.2,0.8
14113343,2023,360,198,18,108,36,0.4,0.6
14113345,2023,360,216,0,144,0,0.4,0.6
14113348,2023,360,270,0,72,18,0.25,0.75
14113350,2023,360,288,0,72,0,0.2,0.8
14113352,2023,360,180,0,144,36,0.5,0.5
14113354,2023,360,180,54,126,0,0.35,0.65
14113357,2023,360,306,0,36,18,0.15,0.85
14113359,2023,360,180,60,100,20,0.3333333333333333,0.6666666666666666
14113362,2023,360,360,0,0,0,0.0,1.0
14113366,2023,360,288,0,18,54,0.2,0.8
14113368,2023,360,144,36,144,36,0.5,0.5
14113370,2023,360,288,0,72,0,0.2,0.8
14113374,2023,360,144,72,90,54,0.4,0.6
14113376,2023,360,234,36,72,18,0.25,0.75
14113378,2023,360,342,0,18,0,0.05,0.95
14113382,2023,360,342,0,0,18,0.05,0.95
14113386,2023,360,18,288,36,18,0.15,0.85
14113388,2023,360,180,54,90,36,0.35,0.65
14113390,2023,360,288,18,54,0,0.15,0.85
14113392,2023,360,162,162,18,18,0.1,0.9
14113394,2023,360,72,108,108,72,0.5,0.5
14113396,2023,360,360,0,0,0,0.0,1.0
14113398,2023,360,360,0,0,0,0.0,1.0
14113400,2023,360,270,36,18,36,0.15,0.85
14113402,2023,360,306,0,54,0,0.15,0.85
14113404,2023,360,162,72,126,0,0.35,0.65
14113406,2023,360,90,36,162,72,0.65,0.35
14113408,2023,360,234,0,108,18,0.35,0.65
14113410,2023,216,144,18,36,18,0.25,0.75
14113412,2023,360,306,0,54,0,0.15,0.85
14113416,2023,360,144,54,144,18,0.45,0.55
14113418,2023,360,234,0,108,18,0.35,0.65
14113420,2023,360,108,54,126,72,0.55,0.45
14113422,2023,360,252,18,72,18,0.25,0.75
14113424,2023,360,72,252,0,36,0.1,0.9
14113426,2023,360,180,36,54,90,0.4,0.6
14113428,2023,360,216,36,108,0,0.3,0.7
14113430,2023,360,180,18,54,108,0.45,0.55
14113432,2023,360,198,0,162,0,0.45,0.55
14113434,2023,360,234,72,36,18,0.15,0.85
14113436,2023,180,90,0,90,0,0.5,0.5
14113438,2023,360,270,0,90,0,0.25,0.75
14113440,2023,360,306,0,36,18,0.15,0.85
14113442,2023,360,54,252,0,54,0.15,0.85
14113444,2023,360,324,0,36,0,0.1,0.9
14113446,2023,360,306,0,36,18,0.15,0.85
14113448,2023,360,198,0,162,0,0.45,0.55
14113452,2023,360,0,342,0,18,0.05,0.95
14113454,2023,360,306,18,18,18,0.1,0.9
14113458,2023,360,90,54,216,0,0.6,0.4
14113460,2023,360,288,0,18,54,0.2,0.8
14113462,2023,360,288,36,36,0,0.1,0.9
14113464,2023,360,306,0,18,36,0.15,0.85
14113466,2023,360,234,18,90,18,0.3,0.7
14113468,2023,360,54,162,72,72,0.4,0.6
