polygon_id,year,n,TP_count,TN_count,FP_count,FN_count,error_rate,accuracy
13909756,2022,180,0,162,0,18,0.1,0.9
13909773,2022,180,0,180,0,0,0.0,1.0
13909794,2022,180,54,108,18,0,0.1,0.9
13909796,2022,180,0,126,18,36,0.3,0.7
13909800,2022,180,36,108,0,36,0.2,0.8
13909804,2022,180,0,180,0,0,0.0,1.0
13974146,2022,180,0,154,26,0,0.14444444444444443,0.8555555555555555
13974149,2022,180,0,108,72,0,0.4,0.6
13974152,2022,180,36,72,36,36,0.4,0.6
13974155,2022,180,26,52,51,51,0.5666666666666667,0.43333333333333335
13974157,2022,180,51,77,52,0,0.28888888888888886,0.7111111111111111
13974159,2022,180,52,51,51,26,0.42777777777777776,0.5722222222222222
13974164,2022,180,52,52,51,25,0.4222222222222222,0.5777777777777777
13974166,2022,180,78,52,25,25,0.2777777777777778,0.7222222222222222
13974168,2022,180,52,77,25,26,0.2833333333333333,0.7166666666666667
13974170,2022,180,103,0,26,51,0.42777777777777776,0.5722222222222222
13974172,2022,180,72,36,72,0,0.4,0.6
13974174,2022,180,36,72,36,36,0.4,0.6
14010203,2022,180,0,157,23,0,0.12777777777777777,0.8722222222222222
14010472,2022,180,44,0,45,91,0.7555555555555555,0.24444444444444444
14010476,2022,180,25,0,103,52,0.8611111111111112,0.1388888888888889
14010484,2022,180,103,0,77,0,0.42777777777777776,0.5722222222222222
14010490,2022,180,112,0,45,23,0.37777777777777777,0.6222222222222222
14010494,2022,180,26,0,154,0,0.8555555555555555,0.14444444444444443
14010500,2022,180,77,0,103,0,0.5722222222222222,0.42777777777777776
14010502,2022,180,77,26,51,26,0.42777777777777776,0.5722222222222222
14010504,2022,180,45,22,91,22,0.6277777777777778,0.37222222222222223
14010508,2022,180,52,0,128,0,0.7111111111111111,0.28888888888888886
14042632,2022,180,32,32,17,99,0.6444444444444445,0.35555555555555557
14042634,2022,180,17,98,0,65,0.3611111111111111,0.6388888888888888
14042636,2022,180,17,0,0,163,0.9055555555555556,0.09444444444444444
14042638,2022,180,17,33,16,114,0.7222222222222222,0.2777777777777778
14042640,2022,180,16,33,0,131,0.7277777777777777,0.2722222222222222
14042642,2022,180,32,49,0,99,0.55,0.45
14042644,2022,180,32,0,0,148,0.8222222222222222,0.17777777777777778
14042646,2022,180,17,16,0,147,0.8166666666666667,0.18333333333333332
14042648,2022,180,0,0,0,180,1.0,0.0
14042650,2022,180,17,66,64,33,0.5388888888888889,0.46111111111111114
14042652,2022,180,114,0,0,66,0.36666666666666664,0.6333333333333333
14042654,2022,180,17,48,17,98,0.6388888888888888,0.3611111111111111
14042656,2022,180,16,33,82,49,0.7277777777777777,0.2722222222222222
14042658,2022,180,33,0,0,147,0.8166666666666667,0.18333333333333332
14042660,2022,180,116,32,0,32,0.17777777777777778,0.8222222222222222
14042662,2022,180,33,50,48,49,0.5388888888888889,0.46111111111111114
14042664,2022,180,66,0,16,98,0.6333333333333333,0.36666666666666664
14042666,2022,180,98,0,0,82,0.45555555555555555,0.5444444444444444
14042668,2022,180,16,16,16,132,0.8222222222222222,0.17777777777777778
14042670,2022,180,0,17,0,163,0.9055555555555556,0.09444444444444444
14042672,2022,180,17,0,0,163,0.9055555555555556,0.09444444444444444
14042674,2022,180,16,131,0,33,0.18333333333333332,0.8166666666666667
14042676,2022,180,33,49,0,98,0.5444444444444444,0.45555555555555555
14042678,2022,180,33,0,16,131,0.8166666666666667,0.18333333333333332
14042680,2022,180,97,0,0,83,0.46111111111111114,0.5388888888888889
14042682,2022,180,82,16,17,65,0.45555555555555555,0.5444444444444444
14042684,2022,180,0,65,34,81,0.6388888888888888,0.3611111111111111
14063813,2022,180,103,77,0,0,0.0,1.0
14063815,2022,180,78,51,51,0,0.2833333333333333,0.7166666666666667
14063817,2022,180,77,51,52,0,0.28888888888888886,0.7111111111111111
14063819,2022,180,77,26,77,0,0.42777777777777776,0.5722222222222222
14063821,2022,180,51,103,0,26,0.14444444444444443,0.8555555555555555
14063823,2022,180,26,154,0,0,0.0,1.0
14063825,2022,180,52,51,51,26,0.42777777777777776,0.5722222222222222
14063827,2022,180,52,25,77,26,0.5722222222222222,0.42777777777777776
14063829,2022,180,51,51,52,26,0.43333333333333335,0.5666666666666667
14063831,2022,180,78,102,0,0,0.0,1.0
14063833,2022,180,130,25,25,0,0.1388888888888889,0.8611111111111112
14063835,2022,180,102,0,78,0,0.43333333333333335,0.5666666666666667
14063839,2022,180,25,0,52,103,0.8611111111111112,0.1388888888888889
14113364,2022,360,0,252,0,108,0.3,0.7
14113372,2022,360,36,216,0,108,0.3,0.7
14113380,2022,360,0,324,18,18,0.1,0.9
14113384,2022,360,36,306,18,0,0.05,0.95
14113410,2022,144,0,144,0,0,0.0,1.0
14113450,2022,360,0,270,18,72,0.25,0.75
14113456,2022,360,0,180,54,126,0.5,0.5
14113472,2022,360,0,342,0,18,0.05,0.95
14140427,2022,360,0,252,0,108,0.3,0.7
14140431,2022,144,0,144,0,0,0.0,1.0
14140463,2022,360,36,216,0,108,0.3,0.7
14140487,2022,360,0,324,18,18,0.1,0.9
14140533,2022,360,36,306,18,0,0.05,0.95
14140539,2022,360,0,342,0,18,0.05,0.95
14140547,2022,360,0,180,54,126,0.5,0.5
14140569,2022,360,0,270,18,72,0.25,0.75
14210019,2022,360,0,342,0,18,0.05,0.95
14210085,2022,360,0,324,18,18,0.1,0.9
14210103,2022,360,0,270,18,72,0.25,0.75
14210126,2022,360,36,216,0,108,0.3,0.7
14210146,2022,360,36,306,18,0,0.05,0.95
14210154,2022,360,0,180,54,126,0.5,0.5
14210174,2022,360,0,252,0,108,0.3,0.7
14210182,2022,144,0,144,0,0,0.0,1.0
14459816,2022,360,0,327,0,33,0.09166666666666666,0.9083333333333333
14459818,2022,360,133,82,145,0,0.4027777777777778,0.5972222222222222
14459820,2022,360,0,360,0,0,0.0,1.0
14459822,2022,360,16,344,0,0,0.0,1.0
14459824,2022,360,90,225,0,45,0.125,0.875
14459826,2022,360,0,344,0,16,0.044444444444444446,0.9555555555555556
14459828,2022,360,32,295,0,33,0.09166666666666666,0.9083333333333333
14459830,2022,360,0,277,16,67,0.23055555555555557,0.7694444444444445
14459832,2022,360,0,343,0,17,0.04722222222222222,0.9527777777777777
14459834,2022,360,0,360,0,0,0.0,1.0
14459836,2022,360,0,360,0,0,0.0,1.0
14459838,2022,360,36,324,0,0,0.0,1.0
14459840,2022,360,48,280,0,32,0.08888888888888889,0.9111111111111111
14459842,2022,360,97,229,0,34,0.09444444444444444,0.9055555555555556
14459848,2022,360,18,288,0,54,0.15,0.85
14459852,2022,360,49,311,0,0,0.0,1.0
14459854,2022,360,36,324,0,0,0.0,1.0
14459856,2022,360,98,213,0,49,0.1361111111111111,0.8638888888888889
14459858,2022,360,16,328,0,16,0.044444444444444446,0.9555555555555556
14459860,2022,360,113,17,214,16,0.6388888888888888,0.3611111111111111
15169033,2022,180,36,72,36,36,0.4,0.6
15169036,2022,180,0,108,72,0,0.4,0.6
15169039,2022,180,51,77,52,0,0.28888888888888886,0.7111111111111111
15169041,2022,180,0,154,26,0,0.14444444444444443,0.8555555555555555
15169044,2022,180,52,51,51,26,0.42777777777777776,0.5722222222222222
15169046,2022,180,25,52,51,52,0.5722222222222222,0.42777777777777776
15169048,2022,180,77,52,26,25,0.2833333333333333,0.7166666666666667
15169050,2022,180,52,76,26,26,0.28888888888888886,0.7111111111111111
15169052,2022,180,102,0,26,52,0.43333333333333335,0.5666666666666667
15169054,2022,180,51,51,52,26,0.43333333333333335,0.5666666666666667
15169056,2022,180,36,72,36,36,0.4,0.6
15169058,2022,180,72,36,72,0,0.4,0.6
15803035,2022,180,72,108,0,0,0.0,1.0
15803047,2022,180,0,162,18,0,0.1,0.9
15803055,2022,180,0,126,18,36,0.3,0.7
15803063,2022,180,0,180,0,0,0.0,1.0
15803096,2022,180,0,180,0,0,0.0,1.0
15803101,2022,180,0,162,0,18,0.1,0.9
15803103,2022,180,0,108,0,72,0.4,0.6
15803128,2022,180,36,108,0,36,0.2,0.8
15803150,2022,180,0,126,0,54,0.3,0.7
15803154,2022,180,54,108,18,0,0.1,0.9
15803162,2022,180,0,162,0,18,0.1,0.9
15803170,2022,180,0,180,0,0,0.0,1.0
18468228,2022,180,120,30,0,30,0.16666666666666666,0.8333333333333334
18468230,2022,180,52,51,26,51,0.42777777777777776,0.5722222222222222
18468232,2022,180,0,180,0,0,0.0,1.0
18533012,2022,180,67,16,48,49,0.5388888888888889,0.46111111111111114
18533014,2022,180,82,81,0,17,0.09444444444444444,0.9055555555555556
18533016,2022,180,0,83,16,81,0.5388888888888889,0.46111111111111114
18533018,2022,180,68,68,22,22,0.24444444444444444,0.7555555555555555
18533020,2022,180,65,32,33,50,0.46111111111111114,0.5388888888888889
18533022,2022,180,22,23,22,113,0.75,0.25
18533024,2022,180,83,65,32,0,0.17777777777777778,0.8222222222222222
18533026,2022,180,16,132,16,16,0.17777777777777778,0.8222222222222222
18533028,2022,180,131,0,49,0,0.2722222222222222,0.7277777777777777
18533030,2022,180,68,44,0,68,0.37777777777777777,0.6222222222222222
18543760,2022,180,0,90,0,90,0.5,0.5
18543762,2022,180,33,49,0,98,0.5444444444444444,0.45555555555555555
18543764,2022,180,16,98,0,66,0.36666666666666664,0.6333333333333333
18543766,2022,180,33,0,0,147,0.8166666666666667,0.18333333333333332
18543768,2022,180,33,50,48,49,0.5388888888888889,0.46111111111111114
18543770,2022,180,16,130,0,34,0.18888888888888888,0.8111111111111111
18543772,2022,180,0,0,0,180,1.0,0.0
18543774,2022,180,65,0,16,99,0.6388888888888888,0.3611111111111111
18543776,2022,180,16,16,16,132,0.8222222222222222,0.17777777777777778
18543778,2022,180,33,49,0,98,0.5444444444444444,0.45555555555555555
18543780,2022,180,32,33,17,98,0.6388888888888888,0.3611111111111111
18543782,2022,180,17,33,17,113,0.7222222222222222,0.2777777777777778
18543784,2022,180,30,60,90,0,0.5,0.5
18543786,2022,180,17,67,64,32,0.5333333333333333,0.4666666666666667
18543788,2022,180,16,0,0,164,0.9111111111111111,0.08888888888888889
18543790,2022,180,16,33,82,49,0.7277777777777777,0.2722222222222222
18543792,2022,180,16,16,0,148,0.8222222222222222,0.17777777777777778
18543794,2022,180,17,48,17,98,0.6388888888888888,0.3611111111111111
18543796,2022,180,17,32,0,131,0.7277777777777777,0.2722222222222222
18543798,2022,180,0,17,0,163,0.9055555555555556,0.09444444444444444
18543800,2022,180,90,0,0,90,0.5,0.5
18543802,2022,180,99,0,0,81,0.45,0.55
18543804,2022,180,0,60,0,120,0.6666666666666666,0.3333333333333333
18543806,2022,180,32,0,17,131,0.8222222222222222,0.17777777777777778
18543808,2022,180,114,0,0,66,0.36666666666666664,0.6333333333333333
18543810,2022,180,77,0,0,103,0.5722222222222222,0.42777777777777776
18543812,2022,180,0,65,34,81,0.6388888888888888,0.3611111111111111
18543814,2022,180,115,32,0,33,0.18333333333333332,0.8166666666666667
18543816,2022,180,83,16,16,65,0.45,0.55
18543818,2022,180,32,0,0,148,0.8222222222222222,0.17777777777777778
18543820,2022,180,98,0,0,82,0.45555555555555555,0.5444444444444444
18543822,2022,180,16,0,0,164,0.9111111111111111,0.08888888888888889
18560680,2022,180,51,51,0,78,0.43333333333333335,0.5666666666666667
18560683,2022,180,180,0,0,0,0.0,1.0
18560689,2022,180,0,128,0,52,0.28888888888888886,0.7111111111111111
18560691,2022,180,0,180,0,0,0.0,1.0
18560694,2022,180,0,180,0,0,0.0,1.0
18560696,2022,180,30,150,0,0,0.0,1.0
18560701,2022,180,0,180,0,0,0.0,1.0
18560707,2022,180,77,26,77,0,0.42777777777777776,0.5722222222222222
18560711,2022,180,180,0,0,0,0.0,1.0
18560713,2022,180,0,154,0,26,0.14444444444444443,0.8555555555555555
18560718,2022,180,76,26,26,52,0.43333333333333335,0.5666666666666667
18560721,2022,180,103,0,0,77,0.42777777777777776,0.5722222222222222
18560724,2022,180,0,180,0,0,0.0,1.0
18560726,2022,180,0,180,0,0,0.0,1.0
18560728,2022,180,52,102,0,26,0.14444444444444443,0.8555555555555555
18560730,2022,180,0,180,0,0,0.0,1.0
18560733,2022,180,129,0,26,25,0.2833333333333333,0.7166666666666667
18560737,2022,180,52,102,0,26,0.14444444444444443,0.8555555555555555
18560739,2022,180,0,154,0,26,0.14444444444444443,0.8555555555555555
18560741,2022,180,78,102,0,0,0.0,1.0
18560743,2022,180,103,77,0,0,0.0,1.0
18560745,2022,180,51,129,0,0,0.0,1.0
18560748,2022,180,180,0,0,0,0.0,1.0
18560751,2022,180,0,180,0,0,0.0,1.0
18560753,2022,180,0,180,0,0,0.0,1.0
18560755,2022,180,0,180,0,0,0.0,1.0
18560757,2022,180,130,0,25,25,0.2777777777777778,0.7222222222222222
18560759,2022,180,77,52,51,0,0.2833333333333333,0.7166666666666667
18560761,2022,180,128,0,0,52,0.28888888888888886,0.7111111111111111
18560763,2022,180,128,0,0,52,0.28888888888888886,0.7111111111111111
18560770,2022,180,26,154,0,0,0.0,1.0
18560772,2022,180,180,0,0,0,0.0,1.0
18560774,2022,180,129,0,25,26,0.2833333333333333,0.7166666666666667
18560776,2022,180,0,180,0,0,0.0,1.0
18560778,2022,180,0,154,0,26,0.14444444444444443,0.8555555555555555
18560780,2022,180,52,128,0,0,0.0,1.0
18560782,2022,180,180,0,0,0,0.0,1.0
18560784,2022,180,154,0,0,26,0.14444444444444443,0.8555555555555555
18560786,2022,180,25,155,0,0,0.0,1.0
18560788,2022,180,180,0,0,0,0.0,1.0
18560793,2022,180,77,0,52,51,0.5722222222222222,0.42777777777777776
18560795,2022,180,0,154,0,26,0.14444444444444443,0.8555555555555555
18560797,2022,180,0,180,0,0,0.0,1.0
18560800,2022,180,155,0,0,25,0.1388888888888889,0.8611111111111112
18560802,2022,180,129,0,0,51,0.2833333333333333,0.7166666666666667
18560804,2022,180,129,0,25,26,0.2833333333333333,0.7166666666666667
18560806,2022,180,51,26,51,52,0.5722222222222222,0.42777777777777776
18560808,2022,180,155,0,25,0,0.1388888888888889,0.8611111111111112
18560810,2022,180,129,0,51,0,0.2833333333333333,0.7166666666666667
18560814,2022,180,180,0,0,0,0.0,1.0
18560816,2022,180,102,0,0,78,0.43333333333333335,0.5666666666666667
18560820,2022,180,180,0,0,0,0.0,1.0
18560822,2022,180,180,0,0,0,0.0,1.0
18560824,2022,180,76,0,78,26,0.5777777777777777,0.4222222222222222
18560826,2022,180,155,0,0,25,0.1388888888888889,0.8611111111111112
18560828,2022,180,180,0,0,0,0.0,1.0
18560831,2022,180,51,104,0,25,0.1388888888888889,0.8611111111111112
18560845,2022,180,0,155,0,25,0.1388888888888889,0.8611111111111112
18560847,2022,180,104,0,0,76,0.4222222222222222,0.5777777777777777
18560849,2022,180,103,25,26,26,0.28888888888888886,0.7111111111111111
18560852,2022,180,0,154,0,26,0.14444444444444443,0.8555555555555555
18560856,2022,180,0,157,23,0,0.12777777777777777,0.8722222222222222
18560858,2022,180,180,0,0,0,0.0,1.0
18560861,2022,180,0,180,0,0,0.0,1.0
18560864,2022,180,52,102,26,0,0.14444444444444443,0.8555555555555555
18560866,2022,180,0,180,0,0,0.0,1.0
18560868,2022,180,26,154,0,0,0.0,1.0
18560870,2022,180,25,155,0,0,0.0,1.0
18560872,2022,180,0,180,0,0,0.0,1.0
18560874,2022,180,0,102,26,52,0.43333333333333335,0.5666666666666667
18560876,2022,180,0,180,0,0,0.0,1.0
18560878,2022,180,0,180,0,0,0.0,1.0
18560880,2022,180,0,180,0,0,0.0,1.0
18560882,2022,180,129,0,0,51,0.2833333333333333,0.7166666666666667
18560884,2022,180,103,0,0,77,0.42777777777777776,0.5722222222222222
18560886,2022,180,154,0,0,26,0.14444444444444443,0.8555555555555555
18560888,2022,180,180,0,0,0,0.0,1.0
18560890,2022,180,154,0,0,26,0.14444444444444443,0.8555555555555555
18560893,2022,180,180,0,0,0,0.0,1.0
18560895,2022,180,76,0,104,0,0.5777777777777777,0.4222222222222222
18560897,2022,180,26,154,0,0,0.0,1.0
18560899,2022,180,0,154,0,26,0.14444444444444443,0.8555555555555555
18560901,2022,180,180,0,0,0,0.0,1.0
18560903,2022,180,26,154,0,0,0.0,1.0
18560905,2022,180,103,51,26,0,0.14444444444444443,0.8555555555555555
18560907,2022,180,180,0,0,0,0.0,1.0
18560909,2022,180,128,0,52,0,0.28888888888888886,0.7111111111111111
18560911,2022,180,0,180,0,0,0.0,1.0
18560913,2022,180,0,104,76,0,0.4222222222222222,0.5777777777777777
18560915,2022,180,129,0,51,0,0.2833333333333333,0.7166666666666667
18560917,2022,180,52,25,103,0,0.5722222222222222,0.42777777777777776
18560919,2022,180,45,22,91,22,0.6277777777777778,0.37222222222222223
18560921,2022,180,76,0,104,0,0.5777777777777777,0.4222222222222222
18560923,2022,180,77,26,52,25,0.42777777777777776,0.5722222222222222
18560925,2022,180,44,0,45,91,0.7555555555555555,0.24444444444444444
18560927,2022,180,52,0,51,77,0.7111111111111111,0.28888888888888886
18560929,2022,180,112,0,45,23,0.37777777777777777,0.6222222222222222
18560931,2022,180,0,180,0,0,0.0,1.0
18560933,2022,180,0,77,0,103,0.5722222222222222,0.42777777777777776
18560937,2022,180,0,180,0,0,0.0,1.0
18560939,2022,180,52,25,103,0,0.5722222222222222,0.42777777777777776
18560941,2022,180,180,0,0,0,0.0,1.0
18560943,2022,180,154,0,0,26,0.14444444444444443,0.8555555555555555
18560945,2022,180,154,0,0,26,0.14444444444444443,0.8555555555555555
18560963,2022,180,0,180,0,0,0.0,1.0
18560967,2022,180,0,180,0,0,0.0,1.0
18560981,2022,180,0,180,0,0,0.0,1.0
18560987,2022,180,128,0,52,0,0.28888888888888886,0.7111111111111111
18581966,2022,360,75,129,78,78,0.43333333333333335,0.5666666666666667
18581968,2022,360,232,26,102,0,0.2833333333333333,0.7166666666666667
18581970,2022,360,282,78,0,0,0.0,1.0
18581972,2022,360,334,0,26,0,0.07222222222222222,0.9277777777777778
18581974,2022,360,309,0,51,0,0.14166666666666666,0.8583333333333333
18581976,2022,180,120,0,60,0,0.3333333333333333,0.6666666666666666
18581978,2022,360,103,0,76,181,0.7138888888888889,0.2861111111111111
18584765,2022,180,76,26,78,0,0.43333333333333335,0.5666666666666667
18584767,2022,180,30,90,30,30,0.3333333333333333,0.6666666666666666
18584769,2022,180,52,51,51,26,0.42777777777777776,0.5722222222222222
18584771,2022,180,26,154,0,0,0.0,1.0
18584773,2022,180,103,77,0,0,0.0,1.0
18584775,2022,180,77,103,0,0,0.0,1.0
18584777,2022,180,129,26,25,0,0.1388888888888889,0.8611111111111112
18584779,2022,180,102,0,78,0,0.43333333333333335,0.5666666666666667
18584781,2022,180,77,52,51,0,0.2833333333333333,0.7166666666666667
18584783,2022,180,51,104,0,25,0.1388888888888889,0.8611111111111112
18584785,2022,180,52,51,51,26,0.42777777777777776,0.5722222222222222
18584787,2022,180,51,26,77,26,0.5722222222222222,0.42777777777777776
18584789,2022,180,26,0,52,102,0.8555555555555555,0.14444444444444443
18584791,2022,180,77,51,52,0,0.28888888888888886,0.7111111111111111
18677924,2022,180,0,108,0,72,0.4,0.6
18677949,2022,180,72,108,0,0,0.0,1.0
18677951,2022,180,0,162,18,0,0.1,0.9
18677953,2022,180,0,126,0,54,0.3,0.7
18677955,2022,180,54,108,18,0,0.1,0.9
18677958,2022,180,0,126,18,36,0.3,0.7
18677962,2022,180,36,108,0,36,0.2,0.8
18677968,2022,180,0,180,0,0,0.0,1.0
18678046,2022,180,0,180,0,0,0.0,1.0
18678051,2022,180,0,180,0,0,0.0,1.0
18678053,2022,180,0,162,0,18,0.1,0.9
18678057,2022,180,0,162,0,18,0.1,0.9
18724695,2022,360,30,270,0,60,0.16666666666666666,0.8333333333333334
18724697,2022,360,0,300,30,30,0.16666666666666666,0.8333333333333334
18724782,2022,360,0,360,0,0,0.0,1.0
18724784,2022,360,60,270,0,30,0.08333333333333333,0.9166666666666666
18724786,2022,360,0,330,0,30,0.08333333333333333,0.9166666666666666
