polygon_id,year,n,TP_count,TN_count,FP_count,FN_count,error_rate,accuracy
14116627,2024,180,180,0,0,0,0.0,1.0
14116695,2024,180,180,0,0,0,0.0,1.0
14119601,2024,360,360,0,0,0,0.0,1.0
14119698,2024,1080,720,0,360,0,0.3333333333333333,0.6666666666666666
14140561,2024,180,180,0,0,0,0.0,1.0
14182430,2024,180,180,0,0,0,0.0,1.0
14192983,2024,180,180,0,0,0,0.0,1.0
14193138,2024,180,180,0,0,0,0.0,1.0
14193142,2024,180,180,0,0,0,0.0,1.0
14193284,2024,360,360,0,0,0,0.0,1.0
14210033,2024,180,180,0,0,0,0.0,1.0
14210140,2024,180,180,0,0,0,0.0,1.0
14210152,2024,180,180,0,0,0,0.0,1.0
14399599,2024,180,180,0,0,0,0.0,1.0
15731855,2024,360,180,30,120,30,0.4166666666666667,0.5833333333333334
15731857,2024,360,60,135,150,15,0.4583333333333333,0.5416666666666666
15731861,2024,360,165,90,105,0,0.2916666666666667,0.7083333333333334
15731863,2024,360,135,90,135,0,0.375,0.625
15731865,2024,360,60,75,210,15,0.625,0.375
15731867,2024,360,120,90,105,45,0.4166666666666667,0.5833333333333334
15731869,2024,360,45,210,45,60,0.2916666666666667,0.7083333333333334
15731871,2024,360,225,45,15,75,0.25,0.75
15731875,2024,360,60,180,105,15,0.3333333333333333,0.6666666666666666
15731879,2024,135,135,0,0,0,0.0,1.0
15731881,2024,360,225,30,45,60,0.2916666666666667,0.7083333333333334
15731885,2024,360,90,45,180,45,0.625,0.375
15731891,2024,360,225,15,15,105,0.3333333333333333,0.6666666666666666
15731893,2024,360,180,15,150,15,0.4583333333333333,0.5416666666666666
15731897,2024,360,150,45,120,45,0.4583333333333333,0.5416666666666666
15731901,2024,360,195,15,105,45,0.4166666666666667,0.5833333333333334
15731907,2024,360,60,90,150,60,0.5833333333333334,0.4166666666666667
15731909,2024,360,270,0,60,30,0.25,0.75
15731913,2024,360,150,90,90,30,0.3333333333333333,0.6666666666666666
15731917,2024,360,210,30,105,15,0.3333333333333333,0.6666666666666666
15731919,2024,360,105,75,60,120,0.5,0.5
15731921,2024,360,225,15,45,75,0.3333333333333333,0.6666666666666666
15731923,2024,360,270,0,60,30,0.25,0.75
15731927,2024,360,105,105,120,30,0.4166666666666667,0.5833333333333334
15731929,2024,360,90,75,195,0,0.5416666666666666,0.4583333333333333
15731931,2024,360,195,15,75,75,0.4166666666666667,0.5833333333333334
15731935,2024,360,270,15,75,0,0.20833333333333334,0.7916666666666666
15803057,2024,180,180,0,0,0,0.0,1.0
15803087,2024,180,180,0,0,0,0.0,1.0
18152093,2024,360,360,0,0,0,0.0,1.0
18152159,2024,180,180,0,0,0,0.0,1.0
18262805,2024,180,180,0,0,0,0.0,1.0
18262837,2024,180,180,0,0,0,0.0,1.0
18262857,2024,180,180,0,0,0,0.0,1.0
18262861,2024,180,180,0,0,0,0.0,1.0
18262871,2024,180,180,0,0,0,0.0,1.0
18262893,2024,180,180,0,0,0,0.0,1.0
18262905,2024,180,180,0,0,0,0.0,1.0
18262922,2024,180,180,0,0,0,0.0,1.0
18262958,2024,180,180,0,0,0,0.0,1.0
18262974,2024,180,180,0,0,0,0.0,1.0
18560699,2024,180,180,0,0,0,0.0,1.0
18560856,2024,180,0,0,0,180,1.0,0.0
18560882,2024,180,180,0,0,0,0.0,1.0
18678043,2024,180,180,0,0,0,0.0,1.0
18976823,2024,360,0,0,180,180,1.0,0.0
18978477,2024,540,360,30,120,30,0.2777777777777778,0.7222222222222222
18978483,2024,360,150,45,120,45,0.4583333333333333,0.5416666666666666
18978487,2024,360,135,90,135,0,0.375,0.625
18978489,2024,360,60,135,150,15,0.4583333333333333,0.5416666666666666
18978495,2024,360,90,75,195,0,0.5416666666666666,0.4583333333333333
18978499,2024,360,195,15,75,75,0.4166666666666667,0.5833333333333334
18978501,2024,360,165,90,105,0,0.2916666666666667,0.7083333333333334
18978503,2024,360,90,45,180,45,0.625,0.375
18978505,2024,360,60,75,210,15,0.625,0.375
18978507,2024,360,120,90,105,45,0.4166666666666667,0.5833333333333334
18978511,2024,360,45,210,45,60,0.2916666666666667,0.7083333333333334
18978513,2024,360,225,45,15,75,0.25,0.75
18978515,2024,180,180,0,0,0,0.0,1.0
18978517,2024,360,60,180,105,15,0.3333333333333333,0.6666666666666666
18978519,2024,135,135,0,0,0,0.0,1.0
18978521,2024,360,225,30,45,60,0.2916666666666667,0.7083333333333334
18978523,2024,180,180,0,0,0,0.0,1.0
18978525,2024,360,225,15,15,105,0.3333333333333333,0.6666666666666666
18978527,2024,540,360,15,150,15,0.3055555555555556,0.6944444444444444
18978529,2024,540,195,15,285,45,0.6111111111111112,0.3888888888888889
18978533,2024,360,60,90,150,60,0.5833333333333334,0.4166666666666667
18978535,2024,360,270,0,60,30,0.25,0.75
18978537,2024,360,150,90,90,30,0.3333333333333333,0.6666666666666666
18978539,2024,360,210,30,105,15,0.3333333333333333,0.6666666666666666
18978543,2024,360,105,75,60,120,0.5,0.5
18978545,2024,360,225,15,45,75,0.3333333333333333,0.6666666666666666
18978547,2024,360,270,0,60,30,0.25,0.75
18978549,2024,360,105,105,120,30,0.4166666666666667,0.5833333333333334
18978555,2024,360,270,15,75,0,0.20833333333333334,0.7916666666666666
19191772,2024,180,180,0,0,0,0.0,1.0
19191784,2024,180,180,0,0,0,0.0,1.0
19191846,2024,180,180,0,0,0,0.0,1.0
19191854,2024,180,180,0,0,0,0.0,1.0
19191987,2024,180,180,0,0,0,0.0,1.0
19526910,2024,180,180,0,0,0,0.0,1.0
19527045,2024,180,180,0,0,0,0.0,1.0
19527078,2024,180,180,0,0,0,0.0,1.0
19527114,2024,180,180,0,0,0,0.0,1.0
19527218,2024,180,180,0,0,0,0.0,1.0
19527262,2024,180,180,0,0,0,0.0,1.0
19527335,2024,180,180,0,0,0,0.0,1.0
19527363,2024,180,180,0,0,0,0.0,1.0
19527385,2024,180,180,0,0,0,0.0,1.0
19527447,2024,180,180,0,0,0,0.0,1.0
19527459,2024,180,180,0,0,0,0.0,1.0
21820095,2024,180,0,0,180,0,1.0,0.0
21820193,2024,180,180,0,0,0,0.0,1.0
21820227,2024,180,0,0,180,0,1.0,0.0
22458401,2024,720,720,0,0,0,0.0,1.0
22458419,2024,360,360,0,0,0,0.0,1.0
22458432,2024,360,360,0,0,0,0.0,1.0
22458437,2024,360,180,0,180,0,0.5,0.5
22458449,2024,360,0,0,360,0,1.0,0.0
22458462,2024,720,720,0,0,0,0.0,1.0
22458477,2024,360,360,0,0,0,0.0,1.0
22458479,2024,360,360,0,0,0,0.0,1.0
22458509,2024,720,540,0,180,0,0.25,0.75
22458523,2024,360,360,0,0,0,0.0,1.0
22458537,2024,720,720,0,0,0,0.0,1.0
22458543,2024,360,360,0,0,0,0.0,1.0
23204345,2024,360,0,0,360,0,1.0,0.0
23402195,2024,180,180,0,0,0,0.0,1.0
23402212,2024,360,360,0,0,0,0.0,1.0
23402214,2024,360,360,0,0,0,0.0,1.0
23402222,2024,180,180,0,0,0,0.0,1.0
23402230,2024,180,180,0,0,0,0.0,1.0
23402232,2024,360,360,0,0,0,0.0,1.0
23762584,2024,360,180,30,120,30,0.4166666666666667,0.5833333333333334
23762586,2024,360,165,90,105,0,0.2916666666666667,0.7083333333333334
23762588,2024,360,60,75,210,15,0.625,0.375
23762590,2024,180,180,0,0,0,0.0,1.0
23762592,2024,360,120,90,105,45,0.4166666666666667,0.5833333333333334
23762594,2024,180,180,0,0,0,0.0,1.0
23762596,2024,360,45,210,45,60,0.2916666666666667,0.7083333333333334
23762598,2024,360,225,45,15,75,0.25,0.75
23762602,2024,360,60,180,105,15,0.3333333333333333,0.6666666666666666
23762604,2024,180,180,0,0,0,0.0,1.0
23762606,2024,135,135,0,0,0,0.0,1.0
23762608,2024,360,225,30,45,60,0.2916666666666667,0.7083333333333334
23762610,2024,180,180,0,0,0,0.0,1.0
23762614,2024,360,225,15,15,105,0.3333333333333333,0.6666666666666666
23762616,2024,180,180,0,0,0,0.0,1.0
23762618,2024,360,180,15,150,15,0.4583333333333333,0.5416666666666666
23762620,2024,180,180,0,0,0,0.0,1.0
23762622,2024,360,195,15,105,45,0.4166666666666667,0.5833333333333334
23762624,2024,180,180,0,0,0,0.0,1.0
23762628,2024,180,180,0,0,0,0.0,1.0
23762630,2024,360,60,90,150,60,0.5833333333333334,0.4166666666666667
23762632,2024,360,270,0,60,30,0.25,0.75
23762634,2024,360,150,90,90,30,0.3333333333333333,0.6666666666666666
23762636,2024,360,210,30,105,15,0.3333333333333333,0.6666666666666666
23762638,2024,180,180,0,0,0,0.0,1.0
23762640,2024,360,105,75,60,120,0.5,0.5
23762642,2024,360,225,15,45,75,0.3333333333333333,0.6666666666666666
23762644,2024,360,270,0,60,30,0.25,0.75
23762650,2024,360,90,75,195,0,0.5416666666666666,0.4583333333333333
23762654,2024,360,195,15,75,75,0.4166666666666667,0.5833333333333334
23762656,2024,360,135,90,135,0,0.375,0.625
23762658,2024,360,60,135,150,15,0.4583333333333333,0.5416666666666666
23762660,2024,360,105,105,120,30,0.4166666666666667,0.5833333333333334
23762662,2024,360,90,45,180,45,0.625,0.375
23762664,2024,360,150,45,120,45,0.4583333333333333,0.5416666666666666
23762666,2024,180,180,0,0,0,0.0,1.0
23762670,2024,540,450,15,75,0,0.1388888888888889,0.8611111111111112
23886704,2024,180,180,0,0,0,0.0,1.0
24004142,2024,180,180,0,0,0,0.0,1.0
24004191,2024,180,180,0,0,0,0.0,1.0
24004265,2024,360,360,0,0,0,0.0,1.0
24004281,2024,180,180,0,0,0,0.0,1.0
24004437,2024,180,180,0,0,0,0.0,1.0
24004491,2024,180,180,0,0,0,0.0,1.0
24152772,2024,180,180,0,0,0,0.0,1.0
24259871,2024,180,180,0,0,0,0.0,1.0
24380573,2024,360,60,135,150,15,0.4583333333333333,0.5416666666666666
24380575,2024,360,135,90,135,0,0.375,0.625
24380579,2024,360,195,15,75,75,0.4166666666666667,0.5833333333333334
24380581,2024,360,270,0,60,30,0.25,0.75
24380583,2024,360,270,15,75,0,0.20833333333333334,0.7916666666666666
24380585,2024,360,165,90,105,0,0.2916666666666667,0.7083333333333334
24380589,2024,360,105,105,120,30,0.4166666666666667,0.5833333333333334
24380591,2024,540,450,0,60,30,0.16666666666666666,0.8333333333333334
24380593,2024,360,90,45,180,45,0.625,0.375
24380595,2024,360,150,90,90,30,0.3333333333333333,0.6666666666666666
24380597,2024,360,225,15,45,75,0.3333333333333333,0.6666666666666666
24380607,2024,360,60,90,150,60,0.5833333333333334,0.4166666666666667
24380609,2024,360,60,75,210,15,0.625,0.375
24380613,2024,360,180,30,120,30,0.4166666666666667,0.5833333333333334
24380615,2024,360,150,45,120,45,0.4583333333333333,0.5416666666666666
24380617,2024,360,120,90,105,45,0.4166666666666667,0.5833333333333334
24380619,2024,135,135,0,0,0,0.0,1.0
24380621,2024,360,180,15,150,15,0.4583333333333333,0.5416666666666666
24380623,2024,360,60,180,105,15,0.3333333333333333,0.6666666666666666
24380625,2024,360,225,30,45,60,0.2916666666666667,0.7083333333333334
24380627,2024,360,90,75,195,0,0.5416666666666666,0.4583333333333333
24380629,2024,360,195,15,105,45,0.4166666666666667,0.5833333333333334
24380633,2024,360,105,75,60,120,0.5,0.5
24380635,2024,360,210,30,105,15,0.3333333333333333,0.6666666666666666
24380637,2024,360,225,45,15,75,0.25,0.75
24380639,2024,360,45,210,45,60,0.2916666666666667,0.7083333333333334
24380641,2024,360,225,15,15,105,0.3333333333333333,0.6666666666666666
24439253,2024,180,180,0,0,0,0.0,1.0
24439255,2024,360,360,0,0,0,0.0,1.0
24439268,2024,180,120,0,60,0,0.3333333333333333,0.6666666666666666
24439272,2024,180,60,60,60,0,0.3333333333333333,0.6666666666666666
24439280,2024,180,180,0,0,0,0.0,1.0
24439284,2024,360,360,0,0,0,0.0,1.0
24439298,2024,180,180,0,0,0,0.0,1.0
24448901,2024,180,180,0,0,0,0.0,1.0
24448914,2024,180,180,0,0,0,0.0,1.0
24448946,2024,180,180,0,0,0,0.0,1.0
24448954,2024,180,180,0,0,0,0.0,1.0
24665061,2024,360,360,0,0,0,0.0,1.0
24988896,2024,180,180,0,0,0,0.0,1.0
24988947,2024,180,180,0,0,0,0.0,1.0
24988980,2024,180,0,0,180,0,1.0,0.0
25037998,2024,180,180,0,0,0,0.0,1.0
25038023,2024,180,180,0,0,0,0.0,1.0
25038068,2024,180,180,0,0,0,0.0,1.0
25038146,2024,180,180,0,0,0,0.0,1.0
25114453,2024,360,60,75,210,15,0.625,0.375
25114455,2024,360,120,90,105,45,0.4166666666666667,0.5833333333333334
25114459,2024,360,45,210,45,60,0.2916666666666667,0.7083333333333334
25114461,2024,360,225,45,15,75,0.25,0.75
25114467,2024,135,135,0,0,0,0.0,1.0
25114469,2024,360,225,30,45,60,0.2916666666666667,0.7083333333333334
25114473,2024,540,405,15,15,105,0.2222222222222222,0.7777777777777778
25114477,2024,360,195,15,105,45,0.4166666666666667,0.5833333333333334
25114483,2024,360,60,90,150,60,0.5833333333333334,0.4166666666666667
25114485,2024,360,150,90,90,30,0.3333333333333333,0.6666666666666666
25114489,2024,360,225,15,45,75,0.3333333333333333,0.6666666666666666
25114493,2024,360,90,75,195,0,0.5416666666666666,0.4583333333333333
25114497,2024,360,60,135,150,15,0.4583333333333333,0.5416666666666666
25114503,2024,360,150,45,120,45,0.4583333333333333,0.5416666666666666
25114505,2024,540,345,90,105,0,0.19444444444444445,0.8055555555555556
25114507,2024,180,180,0,0,0,0.0,1.0
25114509,2024,360,180,30,120,30,0.4166666666666667,0.5833333333333334
25114511,2024,360,135,90,135,0,0.375,0.625
25114513,2024,360,105,105,120,30,0.4166666666666667,0.5833333333333334
25114515,2024,360,90,45,180,45,0.625,0.375
25114517,2024,360,60,180,105,15,0.3333333333333333,0.6666666666666666
25114525,2024,360,270,0,60,30,0.25,0.75
25114527,2024,360,210,30,105,15,0.3333333333333333,0.6666666666666666
25114529,2024,360,105,75,60,120,0.5,0.5
25114531,2024,360,270,0,60,30,0.25,0.75
25114537,2024,360,195,15,75,75,0.4166666666666667,0.5833333333333334
25114539,2024,360,180,15,150,15,0.4583333333333333,0.5416666666666666
25114541,2024,360,270,15,75,0,0.20833333333333334,0.7916666666666666
25857832,2024,180,180,0,0,0,0.0,1.0
25857864,2024,180,180,0,0,0,0.0,1.0
25857873,2024,180,180,0,0,0,0.0,1.0
25857882,2024,180,180,0,0,0,0.0,1.0
25857952,2024,180,180,0,0,0,0.0,1.0
25857954,2024,180,180,0,0,0,0.0,1.0
25857990,2024,180,180,0,0,0,0.0,1.0
25857998,2024,180,180,0,0,0,0.0,1.0
25858046,2024,180,0,0,180,0,1.0,0.0
25858110,2024,180,180,0,0,0,0.0,1.0
25914083,2024,180,0,0,180,0,1.0,0.0
26097120,2024,180,180,0,0,0,0.0,1.0
26097210,2024,180,180,0,0,0,0.0,1.0
26143915,2024,180,180,0,0,0,0.0,1.0
26144015,2024,180,180,0,0,0,0.0,1.0
26468847,2024,180,180,0,0,0,0.0,1.0
26546578,2024,180,0,0,180,0,1.0,0.0
26546610,2024,180,180,0,0,0,0.0,1.0
26598357,2024,360,180,30,120,30,0.4166666666666667,0.5833333333333334
26598359,2024,360,165,90,105,0,0.2916666666666667,0.7083333333333334
26598365,2024,360,60,75,210,15,0.625,0.375
26598369,2024,360,60,180,105,15,0.3333333333333333,0.6666666666666666
26598371,2024,360,225,45,15,75,0.25,0.75
26598375,2024,360,225,30,45,60,0.2916666666666667,0.7083333333333334
26598377,2024,360,195,15,105,45,0.4166666666666667,0.5833333333333334
26598383,2024,360,270,0,60,30,0.25,0.75
26598385,2024,360,210,30,105,15,0.3333333333333333,0.6666666666666666
26598389,2024,360,270,0,60,30,0.25,0.75
26598393,2024,360,60,135,150,15,0.4583333333333333,0.5416666666666666
26598397,2024,360,150,45,120,45,0.4583333333333333,0.5416666666666666
26598399,2024,360,90,45,180,45,0.625,0.375
26598401,2024,360,180,15,150,15,0.4583333333333333,0.5416666666666666
26598403,2024,360,270,15,75,0,0.20833333333333334,0.7916666666666666
26598405,2024,360,120,90,105,45,0.4166666666666667,0.5833333333333334
26598407,2024,360,195,15,75,75,0.4166666666666667,0.5833333333333334
26598411,2024,135,135,0,0,0,0.0,1.0
26598419,2024,360,105,105,120,30,0.4166666666666667,0.5833333333333334
26598421,2024,360,225,15,45,75,0.3333333333333333,0.6666666666666666
26598423,2024,360,90,75,195,0,0.5416666666666666,0.4583333333333333
26598425,2024,360,105,75,60,120,0.5,0.5
26598431,2024,360,150,90,90,30,0.3333333333333333,0.6666666666666666
26598435,2024,360,60,90,150,60,0.5833333333333334,0.4166666666666667
26598437,2024,360,135,90,135,0,0.375,0.625
26598439,2024,360,45,210,45,60,0.2916666666666667,0.7083333333333334
26598441,2024,360,225,15,15,105,0.3333333333333333,0.6666666666666666
26601271,2024,360,180,0,180,0,0.5,0.5
26601295,2024,720,540,0,180,0,0.25,0.75
26601298,2024,180,0,0,180,0,1.0,0.0
26601367,2024,180,180,0,0,0,0.0,1.0
26601587,2024,360,360,0,0,0,0.0,1.0
26601780,2024,180,180,0,0,0,0.0,1.0
26601801,2024,900,900,0,0,0,0.0,1.0
26669925,2024,180,0,0,180,0,1.0,0.0
26680332,2024,180,180,0,0,0,0.0,1.0
26680335,2024,360,360,0,0,0,0.0,1.0
26680339,2024,360,300,0,60,0,0.16666666666666666,0.8333333333333334
26680359,2024,360,360,0,0,0,0.0,1.0
26680361,2024,180,180,0,0,0,0.0,1.0
26680363,2024,180,60,60,60,0,0.3333333333333333,0.6666666666666666
26680369,2024,180,180,0,0,0,0.0,1.0
26680372,2024,180,180,0,0,0,0.0,1.0
26680387,2024,180,180,0,0,0,0.0,1.0
26680389,2024,360,180,0,0,180,0.5,0.5
26698170,2024,180,180,0,0,0,0.0,1.0
26698179,2024,180,180,0,0,0,0.0,1.0
26698181,2024,180,180,0,0,0,0.0,1.0
26698188,2024,180,180,0,0,0,0.0,1.0
26698198,2024,180,180,0,0,0,0.0,1.0
26698225,2024,180,180,0,0,0,0.0,1.0
26698236,2024,180,180,0,0,0,0.0,1.0
26698241,2024,180,180,0,0,0,0.0,1.0
26698264,2024,180,180,0,0,0,0.0,1.0
26698274,2024,180,180,0,0,0,0.0,1.0
26698280,2024,180,180,0,0,0,0.0,1.0
26698282,2024,180,180,0,0,0,0.0,1.0
26698286,2024,180,180,0,0,0,0.0,1.0
26698290,2024,180,180,0,0,0,0.0,1.0
26698298,2024,180,180,0,0,0,0.0,1.0
26698301,2024,180,180,0,0,0,0.0,1.0
26698309,2024,180,180,0,0,0,0.0,1.0
26698313,2024,180,180,0,0,0,0.0,1.0
26698315,2024,180,180,0,0,0,0.0,1.0
26698325,2024,180,180,0,0,0,0.0,1.0
26698331,2024,180,180,0,0,0,0.0,1.0
26698335,2024,180,180,0,0,0,0.0,1.0
26698343,2024,180,180,0,0,0,0.0,1.0
26698349,2024,180,180,0,0,0,0.0,1.0
26698351,2024,180,180,0,0,0,0.0,1.0
26698353,2024,180,180,0,0,0,0.0,1.0
26698363,2024,180,180,0,0,0,0.0,1.0
26698365,2024,180,180,0,0,0,0.0,1.0
26698367,2024,180,180,0,0,0,0.0,1.0
26698390,2024,180,180,0,0,0,0.0,1.0
26698394,2024,180,180,0,0,0,0.0,1.0
26698404,2024,180,180,0,0,0,0.0,1.0
26698410,2024,180,180,0,0,0,0.0,1.0
26698432,2024,180,180,0,0,0,0.0,1.0
26698440,2024,180,180,0,0,0,0.0,1.0
26698442,2024,180,180,0,0,0,0.0,1.0
26698450,2024,180,180,0,0,0,0.0,1.0
26698462,2024,180,180,0,0,0,0.0,1.0
26698472,2024,180,180,0,0,0,0.0,1.0
26698474,2024,180,180,0,0,0,0.0,1.0
26698476,2024,180,180,0,0,0,0.0,1.0
26698492,2024,180,180,0,0,0,0.0,1.0
26698508,2024,180,180,0,0,0,0.0,1.0
26698510,2024,180,180,0,0,0,0.0,1.0
26698512,2024,180,180,0,0,0,0.0,1.0
