job_id,view,target,bundle,kind,n_rows,path,sha256,feature_order_sha256
y2025_h03_o2025-01,C,q5,X1,xgboost,3057,y2025_h03_o2025-01_C_q5.ubj,800c1c562747430ac16b6ff03d29afb5a87906d8476b75648d8833f3fbf386d7,789f7d3b241dddf3b868ba2358110b2a75dbcbfe68f01f896cef4368eecedf39
y2025_h03_o2025-01,C,q3_direct,X1,xgboost,3057,y2025_h03_o2025-01_C_q3_direct.ubj,278585b954aa46ddf4f9519502706e1b97f902f05483ddf3e8bb80dc81f59b1d,789f7d3b241dddf3b868ba2358110b2a75dbcbfe68f01f896cef4368eecedf39
y2025_h03_o2025-01,D_direct,q2,X1,xgboost,3057,y2025_h03_o2025-01_D_direct_q2.ubj,89a93dbc43c291312ca1c212aed9debc94ea7c82900b7947cc7b2a5c5dab74f6,97352d829b3de7a2f905e98ecfcffcd28ca92eeccca81bcfbed016c3c3e8877a
y2025_h03_o2025-01,D_direct,q4,X1,xgboost,3057,y2025_h03_o2025-01_D_direct_q4.ubj,afe7e21826adddf6c39cafc8208d75e532f88d807ad6f7d4f8997c7d4fb48c84,97352d829b3de7a2f905e98ecfcffcd28ca92eeccca81bcfbed016c3c3e8877a
y2025_h03_o2025-01,D_direct,q5,X1,xgboost,3057,y2025_h03_o2025-01_D_direct_q5.ubj,8fedc0da81a387f2a0d453da969141400a278dd053acf3895a9f84a46bd18981,97352d829b3de7a2f905e98ecfcffcd28ca92eeccca81bcfbed016c3c3e8877a
y2025_h03_o2025-01,D_direct,q3_direct,X1,xgboost,3057,y2025_h03_o2025-01_D_direct_q3_direct.ubj,7ffdadd6800340130c1892cc8b9b2ab513c8845bbba0516022005c79fac0eb63,97352d829b3de7a2f905e98ecfcffcd28ca92eeccca81bcfbed016c3c3e8877a
y2025_h03_o2025-01,D_residual,q2,X6,xgboost,3057,y2025_h03_o2025-01_D_residual_q2.ubj,91320fb750b79a11e219a048ca8d414888ef0a25c5831f0cf63ecfce375677cd,97352d829b3de7a2f905e98ecfcffcd28ca92eeccca81bcfbed016c3c3e8877a
y2025_h03_o2025-01,D_residual,q4,X6,xgboost,3057,y2025_h03_o2025-01_D_residual_q4.ubj,13b443ff7a260d0fdfab8ee5a963d5ae8d7aa31407300fff25717d1ecbf7cb87,97352d829b3de7a2f905e98ecfcffcd28ca92eeccca81bcfbed016c3c3e8877a
y2025_h03_o2025-01,D_residual,q5,X6,xgboost,3057,y2025_h03_o2025-01_D_residual_q5.ubj,15fb4db0087254f647cb629bdd5e60a8d725cbc72d2563d7d1daa8e2017afafa,97352d829b3de7a2f905e98ecfcffcd28ca92eeccca81bcfbed016c3c3e8877a
y2025_h03_o2025-01,D_residual,q3_direct,X6,xgboost,3057,y2025_h03_o2025-01_D_residual_q3_direct.ubj,1d54f928642e5331ba49ba83786fc7216f70ef0af7fbb6b7d72f74838fe5fd52,97352d829b3de7a2f905e98ecfcffcd28ca92eeccca81bcfbed016c3c3e8877a
y2025_h03_o2025-01,D_residual,q3_residual_delta,X6,xgboost,2295,y2025_h03_o2025-01_D_residual_q3_residual_delta.ubj,7d28a16f1809ee2a9e25503b16548480da856dae09edb49baf5bbd1b8aaa2952,97352d829b3de7a2f905e98ecfcffcd28ca92eeccca81bcfbed016c3c3e8877a
y2025_h03_o2025-04,A,q2,X3,xgboost,3057,y2025_h03_o2025-04_A_q2.ubj,a0c7146d7b1547d70e5838fcd0c78e2cf2794c5f1f5d1b1bb2510be0f3b21c16,83a39bf113af39ea91290a70a6104152b711db819dcd0ad64d3220301d883db9
y2025_h03_o2025-04,A,q4,X3,xgboost,3057,y2025_h03_o2025-04_A_q4.ubj,bba2d5294222d6516d7c59e033d41e38051c57a88336f1251e18fa64e9a2e9b1,83a39bf113af39ea91290a70a6104152b711db819dcd0ad64d3220301d883db9
y2025_h03_o2025-04,A,q5,X3,xgboost,3057,y2025_h03_o2025-04_A_q5.ubj,844c95366b06d86ca12b875e8efe98b399b78afa27a103fdafb6ca13dfffd454,83a39bf113af39ea91290a70a6104152b711db819dcd0ad64d3220301d883db9
y2025_h03_o2025-04,A,q3_direct,X3,xgboost,3057,y2025_h03_o2025-04_A_q3_direct.ubj,e601c9b2a4fbe8a09a066b410d700313632cde736febf233b1a594bb5ca998f9,83a39bf113af39ea91290a70a6104152b711db819dcd0ad64d3220301d883db9
y2025_h03_o2025-04,B,q2,X1,xgboost,3057,y2025_h03_o2025-04_B_q2.ubj,80ce315b0b03bd32d3edbde1d2b8f1ff42996db2e05a276400992d6f91310bd4,a38bd0c2160e62e9f8501961e853fe4327dcd1d907827ca3d8209825fa739c34
y2025_h03_o2025-04,B,q4,X1,xgboost,3057,y2025_h03_o2025-04_B_q4.ubj,5ea78b58fe6f0bc8c705a6fb7b07906e135be0b60a0e502479d949101fd2f76e,a38bd0c2160e62e9f8501961e853fe4327dcd1d907827ca3d8209825fa739c34
y2025_h03_o2025-04,B,q5,X1,xgboost,3057,y2025_h03_o2025-04_B_q5.ubj,5239f21d9e52dfcbf768360894e6cc6cf1879df2146e793c51fb8d4faf11ecaf,a38bd0c2160e62e9f8501961e853fe4327dcd1d907827ca3d8209825fa739c34
y2025_h03_o2025-04,B,q3_direct,X1,xgboost,3057,y2025_h03_o2025-04_B_q3_direct.ubj,16eb735831b12d39dbf9c07a8d585e9e5902c21084bdefdc88d7e3b4fa078859,a38bd0c2160e62e9f8501961e853fe4327dcd1d907827ca3d8209825fa739c34
y2025_h03_o2025-04,C,q2,X1,xgboost,3057,y2025_h03_o2025-04_C_q2.ubj,12c62d45d203d8341e3f8d86b6affa3dd89ee3d4ed81af0e290dcde6dc19509c,789f7d3b241dddf3b868ba2358110b2a75dbcbfe68f01f896cef4368eecedf39
y2025_h03_o2025-04,C,q4,X1,xgboost,3057,y2025_h03_o2025-04_C_q4.ubj,4013c42951451dc1626326831aecc08c5003cc1a629bad58abce3ffa4da11b39,789f7d3b241dddf3b868ba2358110b2a75dbcbfe68f01f896cef4368eecedf39
y2025_h03_o2025-04,C,q5,X1,xgboost,3057,y2025_h03_o2025-04_C_q5.ubj,b6cd2252007a4ed9787e93ec4bd746dd381ea5b4de78d5b060947a1a1035584d,789f7d3b241dddf3b868ba2358110b2a75dbcbfe68f01f896cef4368eecedf39
y2025_h03_o2025-04,C,q3_direct,X1,xgboost,3057,y2025_h03_o2025-04_C_q3_direct.ubj,9b405d108df8e6ddb32fe70c15099ff1db493ab3c5bddc5f956311555561ba36,789f7d3b241dddf3b868ba2358110b2a75dbcbfe68f01f896cef4368eecedf39
y2025_h03_o2025-04,D_direct,q2,X1,xgboost,3057,y2025_h03_o2025-04_D_direct_q2.ubj,6d0afd3f2c3dc2cc9881a4a33d4b3939126ea09de9108e0e55f377cb991b816e,97352d829b3de7a2f905e98ecfcffcd28ca92eeccca81bcfbed016c3c3e8877a
y2025_h03_o2025-04,D_direct,q4,X1,xgboost,3057,y2025_h03_o2025-04_D_direct_q4.ubj,3a7f101f8221fa75979073da79a7c38cbee31d558f0a1be16d9d95e5e2aab59a,97352d829b3de7a2f905e98ecfcffcd28ca92eeccca81bcfbed016c3c3e8877a
y2025_h03_o2025-04,D_direct,q5,X1,xgboost,3057,y2025_h03_o2025-04_D_direct_q5.ubj,d2a0107bd510a6890f8fb0ed068189ea47b0f7a3f091ad661862cf5085131e62,97352d829b3de7a2f905e98ecfcffcd28ca92eeccca81bcfbed016c3c3e8877a
y2025_h03_o2025-04,D_direct,q3_direct,X1,xgboost,3057,y2025_h03_o2025-04_D_direct_q3_direct.ubj,e5b96f064419a586fe2019a36dc077b54a6a3b6e8526379c31a41d42ed36c41b,97352d829b3de7a2f905e98ecfcffcd28ca92eeccca81bcfbed016c3c3e8877a
y2025_h03_o2025-04,D_residual,q2,X6,xgboost,3057,y2025_h03_o2025-04_D_residual_q2.ubj,a7c8ef299c1131a4e188a9d848fdb839797cb4d6e460907cf7025484fc364215,97352d829b3de7a2f905e98ecfcffcd28ca92eeccca81bcfbed016c3c3e8877a
y2025_h03_o2025-04,D_residual,q4,X6,xgboost,3057,y2025_h03_o2025-04_D_residual_q4.ubj,a9fdeb1ad8f353ab32c23f61475f876c7b7fd58099d9c50171671961b36ad0ad,97352d829b3de7a2f905e98ecfcffcd28ca92eeccca81bcfbed016c3c3e8877a
y2025_h03_o2025-04,D_residual,q5,X6,xgboost,3057,y2025_h03_o2025-04_D_residual_q5.ubj,9f5fa7760ea2edca5020dc87dc2a1f384f9b57caafb81d140db035e7e2eab97c,97352d829b3de7a2f905e98ecfcffcd28ca92eeccca81bcfbed016c3c3e8877a
y2025_h03_o2025-04,D_residual,q3_direct,X6,xgboost,3057,y2025_h03_o2025-04_D_residual_q3_direct.ubj,b35108ec271037e9e3d3d5c8099a058ba23456db12ca5b496be25dfcf257fe36,97352d829b3de7a2f905e98ecfcffcd28ca92eeccca81bcfbed016c3c3e8877a
y2025_h03_o2025-04,D_residual,q3_residual_delta,X6,xgboost,2295,y2025_h03_o2025-04_D_residual_q3_residual_delta.ubj,81d1c74778c7c9d7ac760cc483466758428b4cec8b7938210c2846bbb378c84a,97352d829b3de7a2f905e98ecfcffcd28ca92eeccca81bcfbed016c3c3e8877a
y2025_h03_o2025-06,A,q2,X3,xgboost,3057,y2025_h03_o2025-06_A_q2.ubj,f3033ac99092dcd5e85d4d765095631b05c472d48f0d6dfc03cf4a1a887f5aca,83a39bf113af39ea91290a70a6104152b711db819dcd0ad64d3220301d883db9
y2025_h03_o2025-06,A,q4,X3,xgboost,3057,y2025_h03_o2025-06_A_q4.ubj,cf8ffb5e5f04697be0d89ea21a6c3d598a61d36ee0a09b0adca5dab6f05b026d,83a39bf113af39ea91290a70a6104152b711db819dcd0ad64d3220301d883db9
y2025_h03_o2025-06,A,q5,X3,xgboost,3057,y2025_h03_o2025-06_A_q5.ubj,101be6daed680d57239003d4edbce111a185bc6ee085205bfcd118326c52f858,83a39bf113af39ea91290a70a6104152b711db819dcd0ad64d3220301d883db9
y2025_h03_o2025-06,A,q3_direct,X3,xgboost,3057,y2025_h03_o2025-06_A_q3_direct.ubj,1cc0ea904414b5735e380b0fc3e0ff868bf7a204f3c6bd5b8a281cb6637aafa2,83a39bf113af39ea91290a70a6104152b711db819dcd0ad64d3220301d883db9
y2025_h03_o2025-06,B,q2,X1,xgboost,3057,y2025_h03_o2025-06_B_q2.ubj,a4a0797c8426a8001a84b604767baa05f4ecad231f30dec4bc4325e360238faf,a38bd0c2160e62e9f8501961e853fe4327dcd1d907827ca3d8209825fa739c34
y2025_h03_o2025-06,B,q4,X1,xgboost,3057,y2025_h03_o2025-06_B_q4.ubj,7326400d752c26824d8cf6c767a29ae2eb871ec9063f70612be4315604391707,a38bd0c2160e62e9f8501961e853fe4327dcd1d907827ca3d8209825fa739c34
y2025_h03_o2025-06,B,q5,X1,xgboost,3057,y2025_h03_o2025-06_B_q5.ubj,7e7f7553d3fa6d7105fcab85c711f62f95b92be70feea685d5aa73b7bfe81c1d,a38bd0c2160e62e9f8501961e853fe4327dcd1d907827ca3d8209825fa739c34
y2025_h03_o2025-06,B,q3_direct,X1,xgboost,3057,y2025_h03_o2025-06_B_q3_direct.ubj,67af99ed29a75f8193d2b95408e25c25f3068243ff190e08844262eda2a8e1e1,a38bd0c2160e62e9f8501961e853fe4327dcd1d907827ca3d8209825fa739c34
y2025_h03_o2025-06,C,q2,X1,xgboost,3057,y2025_h03_o2025-06_C_q2.ubj,fa02fe847fee34a543e0dbc8101b324d51e802ceae6927660a764588fadc8be4,789f7d3b241dddf3b868ba2358110b2a75dbcbfe68f01f896cef4368eecedf39
y2025_h03_o2025-06,C,q4,X1,xgboost,3057,y2025_h03_o2025-06_C_q4.ubj,3e27cf1ccca24bace0c2c59dbee7216bd1e498343f5b82fcd8f43eda52764c55,789f7d3b241dddf3b868ba2358110b2a75dbcbfe68f01f896cef4368eecedf39
y2025_h03_o2025-06,C,q5,X1,xgboost,3057,y2025_h03_o2025-06_C_q5.ubj,b4055d06cb2799798ac001e489ee33a3c69312c086800c3c0f8aca465af58db5,789f7d3b241dddf3b868ba2358110b2a75dbcbfe68f01f896cef4368eecedf39
y2025_h03_o2025-06,C,q3_direct,X1,xgboost,3057,y2025_h03_o2025-06_C_q3_direct.ubj,46444a80bbf33226ad7db4fb5059eddb9661af1d014ed9b6ab479a81db3c06c2,789f7d3b241dddf3b868ba2358110b2a75dbcbfe68f01f896cef4368eecedf39
y2025_h03_o2025-06,D_direct,q2,X1,xgboost,3057,y2025_h03_o2025-06_D_direct_q2.ubj,1a30ffeb999515a1f6bf6f2dcce26d3e304ee4b73a5e7f39bc42b1bf9273c790,97352d829b3de7a2f905e98ecfcffcd28ca92eeccca81bcfbed016c3c3e8877a
y2025_h03_o2025-06,D_direct,q4,X1,xgboost,3057,y2025_h03_o2025-06_D_direct_q4.ubj,948459218c49be8335517a59f9956f39aec462ef8033c79601496641687780e3,97352d829b3de7a2f905e98ecfcffcd28ca92eeccca81bcfbed016c3c3e8877a
y2025_h03_o2025-06,D_direct,q5,X1,xgboost,3057,y2025_h03_o2025-06_D_direct_q5.ubj,0c7f5f29bbb14b85b3151314cdecd08a2eb6dfb890f4c6a50a7b33fe51b63872,97352d829b3de7a2f905e98ecfcffcd28ca92eeccca81bcfbed016c3c3e8877a
y2025_h03_o2025-06,D_direct,q3_direct,X1,xgboost,3057,y2025_h03_o2025-06_D_direct_q3_direct.ubj,06de4fe41e9d7db3c1b77b6ed81429e68ddfc9f2793f61bd113ca5128919f2fc,97352d829b3de7a2f905e98ecfcffcd28ca92eeccca81bcfbed016c3c3e8877a
y2025_h03_o2025-06,D_residual,q2,X6,xgboost,3057,y2025_h03_o2025-06_D_residual_q2.ubj,14ed256ebe64e4c8a8f58375ca7811cf86e4b679c1be1e176d4bd2f62511a446,97352d829b3de7a2f905e98ecfcffcd28ca92eeccca81bcfbed016c3c3e8877a
y2025_h03_o2025-06,D_residual,q4,X6,xgboost,3057,y2025_h03_o2025-06_D_residual_q4.ubj,d1462e77652166012de177cac51d5de6843bc99d98f578bcc253b59bd8dd4a0f,97352d829b3de7a2f905e98ecfcffcd28ca92eeccca81bcfbed016c3c3e8877a
y2025_h03_o2025-06,D_residual,q5,X6,xgboost,3057,y2025_h03_o2025-06_D_residual_q5.ubj,6ff18c836478aa7c1a634dc55dd2f25f0bef17e7ec85e40265b7dc481246039b,97352d829b3de7a2f905e98ecfcffcd28ca92eeccca81bcfbed016c3c3e8877a
y2025_h03_o2025-06,D_residual,q3_direct,X6,xgboost,3057,y2025_h03_o2025-06_D_residual_q3_direct.ubj,805dbd54f93c1e8c6b27a3bff4630203ada99a0793567aad07b8839d152e6494,97352d829b3de7a2f905e98ecfcffcd28ca92eeccca81bcfbed016c3c3e8877a
y2025_h03_o2025-06,D_residual,q3_residual_delta,X6,xgboost,2295,y2025_h03_o2025-06_D_residual_q3_residual_delta.ubj,5598966558ea3c662456c5e9e64a55ea7845e86554d6acc5d517f13b52fe0c79,97352d829b3de7a2f905e98ecfcffcd28ca92eeccca81bcfbed016c3c3e8877a
y2025_h03_o2025-07,A,q2,X3,xgboost,3057,y2025_h03_o2025-07_A_q2.ubj,030c09e958fb65354c67232c63f27d09596de24d78c84ef6f5bd11817ddb3363,83a39bf113af39ea91290a70a6104152b711db819dcd0ad64d3220301d883db9
y2025_h03_o2025-07,A,q4,X3,xgboost,3057,y2025_h03_o2025-07_A_q4.ubj,6b767f29b2a2807a1124200c4b0933016fbb467547c5d600a20756417f17b5ee,83a39bf113af39ea91290a70a6104152b711db819dcd0ad64d3220301d883db9
y2025_h03_o2025-07,A,q5,X3,xgboost,3057,y2025_h03_o2025-07_A_q5.ubj,17e2980cf0aa5c9712a4af7ecf39ea3a64981d8b371fdc5d23f1bedd90ff3a07,83a39bf113af39ea91290a70a6104152b711db819dcd0ad64d3220301d883db9
y2025_h03_o2025-07,A,q3_direct,X3,xgboost,3057,y2025_h03_o2025-07_A_q3_direct.ubj,a204ef0200fcd72f6d0073c8b2e0fc609d0a18d7d645ebddc279321034312ac1,83a39bf113af39ea91290a70a6104152b711db819dcd0ad64d3220301d883db9
y2025_h03_o2025-07,B,q2,X1,xgboost,3057,y2025_h03_o2025-07_B_q2.ubj,8348b3332c6f348bac4985a8b9189b7c7a6c3dcfef55fdfdb3309eb151aa1e5e,a38bd0c2160e62e9f8501961e853fe4327dcd1d907827ca3d8209825fa739c34
y2025_h03_o2025-07,B,q4,X1,xgboost,3057,y2025_h03_o2025-07_B_q4.ubj,83e5108ef2dbc9f473d88aa497b93c1a504fdd56984e0b857e029529298e9292,a38bd0c2160e62e9f8501961e853fe4327dcd1d907827ca3d8209825fa739c34
y2025_h03_o2025-07,B,q5,X1,xgboost,3057,y2025_h03_o2025-07_B_q5.ubj,47dfdd8d942ed5a92c09b33acafba2bff6041ea1376068bec8d04adf8bf08a68,a38bd0c2160e62e9f8501961e853fe4327dcd1d907827ca3d8209825fa739c34
y2025_h03_o2025-07,B,q3_direct,X1,xgboost,3057,y2025_h03_o2025-07_B_q3_direct.ubj,5d8d1c53dc5da5a61e3d4a5c4915ea6f233ef8c7cefd9df38e73d0c0a71ce2e8,a38bd0c2160e62e9f8501961e853fe4327dcd1d907827ca3d8209825fa739c34
y2025_h03_o2025-07,C,q2,X1,xgboost,3057,y2025_h03_o2025-07_C_q2.ubj,0863e0d4ed2cbf7271bb7999101ea4f9b31537fad8edc02da623eaaa61e12f9b,789f7d3b241dddf3b868ba2358110b2a75dbcbfe68f01f896cef4368eecedf39
y2025_h03_o2025-07,C,q4,X1,xgboost,3057,y2025_h03_o2025-07_C_q4.ubj,0728bf6a718d0f7cc2060c1f2afb7f9c0a1763b3758b31b7c19cc995f7e19324,789f7d3b241dddf3b868ba2358110b2a75dbcbfe68f01f896cef4368eecedf39
y2025_h03_o2025-07,C,q5,X1,xgboost,3057,y2025_h03_o2025-07_C_q5.ubj,c4cc774e8c61e170c81350c59e004cb1f5b406d8f7dd3fb4dc9d24e4b8feee7b,789f7d3b241dddf3b868ba2358110b2a75dbcbfe68f01f896cef4368eecedf39
y2025_h03_o2025-07,C,q3_direct,X1,xgboost,3057,y2025_h03_o2025-07_C_q3_direct.ubj,431a7bd1d28a0786606eb0fd5a838b4b823d3a424c01a85b167bf3134609c538,789f7d3b241dddf3b868ba2358110b2a75dbcbfe68f01f896cef4368eecedf39
y2025_h03_o2025-07,D_direct,q2,X1,xgboost,3057,y2025_h03_o2025-07_D_direct_q2.ubj,b640d76f3e7ebbd93f1dbfb8aab0c9a406ed59448668eda737d3597aebe9aca2,97352d829b3de7a2f905e98ecfcffcd28ca92eeccca81bcfbed016c3c3e8877a
y2025_h03_o2025-07,D_direct,q4,X1,xgboost,3057,y2025_h03_o2025-07_D_direct_q4.ubj,28fb2e08a33c68365a62e4d3b07847a4401b1acbf2aa57b005fd85d0376ab803,97352d829b3de7a2f905e98ecfcffcd28ca92eeccca81bcfbed016c3c3e8877a
y2025_h03_o2025-07,D_direct,q5,X1,xgboost,3057,y2025_h03_o2025-07_D_direct_q5.ubj,20781c83dbc2c9b65bed423604f89392dbffc23155cdc7ed1a30d91f0f62adc1,97352d829b3de7a2f905e98ecfcffcd28ca92eeccca81bcfbed016c3c3e8877a
y2025_h03_o2025-07,D_direct,q3_direct,X1,xgboost,3057,y2025_h03_o2025-07_D_direct_q3_direct.ubj,3b0404ec332afef7cb45aa0ad266619b670910edcb79adc014cf9b0a97db1d4c,97352d829b3de7a2f905e98ecfcffcd28ca92eeccca81bcfbed016c3c3e8877a
y2025_h03_o2025-07,D_residual,q2,X6,xgboost,3057,y2025_h03_o2025-07_D_residual_q2.ubj,3ae7c6efbaa06f95d036f241e1bc154ceb26b72124f641caecaccdeb5a8905ee,97352d829b3de7a2f905e98ecfcffcd28ca92eeccca81bcfbed016c3c3e8877a
y2025_h03_o2025-07,D_residual,q4,X6,xgboost,3057,y2025_h03_o2025-07_D_residual_q4.ubj,96d0a2818d42d044d4d8212b24a9465da94c4f36d88dbdea69590601344c4360,97352d829b3de7a2f905e98ecfcffcd28ca92eeccca81bcfbed016c3c3e8877a
y2025_h03_o2025-07,D_residual,q5,X6,xgboost,3057,y2025_h03_o2025-07_D_residual_q5.ubj,d95801aff4964eccff3872c2b6fa5d012d9fea1f58c2ab75a16e6614f70cc210,97352d829b3de7a2f905e98ecfcffcd28ca92eeccca81bcfbed016c3c3e8877a
y2025_h03_o2025-07,D_residual,q3_direct,X6,xgboost,3057,y2025_h03_o2025-07_D_residual_q3_direct.ubj,6bf01bb505f27dafb66025c9b933d56f386d6452587f49b696a2286acf64b990,97352d829b3de7a2f905e98ecfcffcd28ca92eeccca81bcfbed016c3c3e8877a
y2025_h03_o2025-07,D_residual,q3_residual_delta,X6,xgboost,2295,y2025_h03_o2025-07_D_residual_q3_residual_delta.ubj,b6af3b3f43c689fb3c65e15b2c50bb85923d6230560154d3d8f5e8eaba733c7b,97352d829b3de7a2f905e98ecfcffcd28ca92eeccca81bcfbed016c3c3e8877a
y2026_h03_o2026-01,A,q2,X2,xgboost,3804,y2026_h03_o2026-01_A_q2.ubj,f0468916c3515232c009722e06ed7d0c46fd839059fe5abde4e67a0de35e1108,83a39bf113af39ea91290a70a6104152b711db819dcd0ad64d3220301d883db9
y2026_h03_o2026-01,A,q4,X2,xgboost,3804,y2026_h03_o2026-01_A_q4.ubj,a10278802e0547bb651ef9670a688446db73bd473615603608f31049779edbdd,83a39bf113af39ea91290a70a6104152b711db819dcd0ad64d3220301d883db9
y2026_h03_o2026-01,A,q5,X2,xgboost,3804,y2026_h03_o2026-01_A_q5.ubj,bbb00c9c6077256eca197189b0090d14a8173b886d8ed0da01f2aa1c6f6a57a7,83a39bf113af39ea91290a70a6104152b711db819dcd0ad64d3220301d883db9
y2026_h03_o2026-01,A,q3_direct,X2,xgboost,3804,y2026_h03_o2026-01_A_q3_direct.ubj,8a0527ec7746f434da522ca4e204d17cbd603d8a55233b17fa49bd1936927356,83a39bf113af39ea91290a70a6104152b711db819dcd0ad64d3220301d883db9
y2026_h03_o2026-01,B,q2,X6,xgboost,3804,y2026_h03_o2026-01_B_q2.ubj,9943ba2c6a63668fa604fb3fe0b28c279551ce8eb411e4241b500d8fdc730f8f,a38bd0c2160e62e9f8501961e853fe4327dcd1d907827ca3d8209825fa739c34
y2026_h03_o2026-01,B,q4,X6,xgboost,3804,y2026_h03_o2026-01_B_q4.ubj,50ec7dc47707c680418db51b6a1085486f35eb28afa8ee9a8f472566b907e8d4,a38bd0c2160e62e9f8501961e853fe4327dcd1d907827ca3d8209825fa739c34
y2026_h03_o2026-01,B,q5,X6,xgboost,3804,y2026_h03_o2026-01_B_q5.ubj,54341488d60b7a054708fd4b6c4a105d22918a1d898c3c18f9073f0120d93f15,a38bd0c2160e62e9f8501961e853fe4327dcd1d907827ca3d8209825fa739c34
y2026_h03_o2026-01,B,q3_direct,X6,xgboost,3804,y2026_h03_o2026-01_B_q3_direct.ubj,d5d248c291f2bb54f7b3fa9b2dc6b8d2e99acc6c0a89894f5ee5c3c3dd67030b,a38bd0c2160e62e9f8501961e853fe4327dcd1d907827ca3d8209825fa739c34
y2026_h03_o2026-01,C,q2,X6,xgboost,3804,y2026_h03_o2026-01_C_q2.ubj,472ce3d1cf777aa442a42ee09d5e7236451f7352d4900b6460e555356e53eca5,789f7d3b241dddf3b868ba2358110b2a75dbcbfe68f01f896cef4368eecedf39
y2026_h03_o2026-01,C,q4,X6,xgboost,3804,y2026_h03_o2026-01_C_q4.ubj,ed210f781a955a26daff71ae7c0963bb0710513749aec6a90ae43568b23f851b,789f7d3b241dddf3b868ba2358110b2a75dbcbfe68f01f896cef4368eecedf39
y2026_h03_o2026-01,C,q5,X6,xgboost,3804,y2026_h03_o2026-01_C_q5.ubj,fe95b7ac70bc5a1692d2a57dbd65af398e76ec2f24207106a77d241d2447c563,789f7d3b241dddf3b868ba2358110b2a75dbcbfe68f01f896cef4368eecedf39
y2026_h03_o2026-01,C,q3_direct,X6,xgboost,3804,y2026_h03_o2026-01_C_q3_direct.ubj,de6fb613ce5ac6f424382ecd2181ee88e23bb11ed09a76b8b36c05ee1cdea09e,789f7d3b241dddf3b868ba2358110b2a75dbcbfe68f01f896cef4368eecedf39
y2026_h03_o2026-01,D_direct,q2,X1,xgboost,3804,y2026_h03_o2026-01_D_direct_q2.ubj,9eff6812b76d682677c6b3560871c981a4c4f0e9f41c1c0f1a831ae2eaf7a35a,97352d829b3de7a2f905e98ecfcffcd28ca92eeccca81bcfbed016c3c3e8877a
y2026_h03_o2026-01,D_direct,q4,X1,xgboost,3804,y2026_h03_o2026-01_D_direct_q4.ubj,b9eb5c19b525b0522c3051473c320485f9e811e9fd4f9a0d950e4fddcfff2d46,97352d829b3de7a2f905e98ecfcffcd28ca92eeccca81bcfbed016c3c3e8877a
y2026_h03_o2026-01,D_direct,q5,X1,xgboost,3804,y2026_h03_o2026-01_D_direct_q5.ubj,d101276a7f2c9030d7aeeb3ca1c9f83a2130e67924338ee6e72be3f4eea9aa14,97352d829b3de7a2f905e98ecfcffcd28ca92eeccca81bcfbed016c3c3e8877a
y2026_h03_o2026-01,D_direct,q3_direct,X1,xgboost,3804,y2026_h03_o2026-01_D_direct_q3_direct.ubj,92e6806f522b27a0d47090065ab65b696293ccd25b312b83a20b516b70c04d0a,97352d829b3de7a2f905e98ecfcffcd28ca92eeccca81bcfbed016c3c3e8877a
y2026_h03_o2026-01,D_residual,q2,X1,xgboost,3804,y2026_h03_o2026-01_D_residual_q2.ubj,9eff6812b76d682677c6b3560871c981a4c4f0e9f41c1c0f1a831ae2eaf7a35a,97352d829b3de7a2f905e98ecfcffcd28ca92eeccca81bcfbed016c3c3e8877a
y2026_h03_o2026-01,D_residual,q4,X1,xgboost,3804,y2026_h03_o2026-01_D_residual_q4.ubj,b9eb5c19b525b0522c3051473c320485f9e811e9fd4f9a0d950e4fddcfff2d46,97352d829b3de7a2f905e98ecfcffcd28ca92eeccca81bcfbed016c3c3e8877a
y2026_h03_o2026-01,D_residual,q5,X1,xgboost,3804,y2026_h03_o2026-01_D_residual_q5.ubj,d101276a7f2c9030d7aeeb3ca1c9f83a2130e67924338ee6e72be3f4eea9aa14,97352d829b3de7a2f905e98ecfcffcd28ca92eeccca81bcfbed016c3c3e8877a
y2026_h03_o2026-01,D_residual,q3_direct,X1,xgboost,3804,y2026_h03_o2026-01_D_residual_q3_direct.ubj,92e6806f522b27a0d47090065ab65b696293ccd25b312b83a20b516b70c04d0a,97352d829b3de7a2f905e98ecfcffcd28ca92eeccca81bcfbed016c3c3e8877a
y2026_h03_o2026-01,D_residual,q3_residual_delta,X1,xgboost,3538,y2026_h03_o2026-01_D_residual_q3_residual_delta.ubj,bdb1f5293adad9bcaabb892fc7dc2cf82775f05b1a610034e71d3d5ca527f275,97352d829b3de7a2f905e98ecfcffcd28ca92eeccca81bcfbed016c3c3e8877a
y2025_h06_o2024-10,A,q2,X3,xgboost,3057,y2025_h06_o2024-10_A_q2.ubj,1fda7a5f8e3b752e561ee3a18cf64b568305ea68850bbbb904a1ef5d7574e6e1,490db22d4125c34f797208867746cc7369331d83855c37a4bfe549c98b70399b
y2025_h06_o2024-10,A,q4,X3,xgboost,3057,y2025_h06_o2024-10_A_q4.ubj,7fe26772bab9616e58f09a09e1ad89a6bf19330e9ad1bccb57a56cb07c44db99,490db22d4125c34f797208867746cc7369331d83855c37a4bfe549c98b70399b
y2025_h06_o2024-10,A,q5,X3,xgboost,3057,y2025_h06_o2024-10_A_q5.ubj,1bcdf8728c598df5b2d0f13db5fae2b4622969c3d04a54d586ed7e945c54b22c,490db22d4125c34f797208867746cc7369331d83855c37a4bfe549c98b70399b
